word	coef	occ_gemini	occ_human
udlr	-0.05714970612226786	0	0
calculate_safety_factor	-0.05688418085093712	2	0
simulate_robots	-0.05688418085093712	2	0
remove	-0.0564512756910357	30	35
total_2000th_secrets	-0.056407963888306295	3	0
find_best_path	-0.056129569150135145	3	0
cube	-0.055240520738229194	20	13
accepted_parts_sum	-0.05440649759179256	3	0
parts_start	-0.05440649759179256	3	0
disk_arr	-0.05422401593763992	3	0
file_length	-0.05422401593763992	11	0
find_trailheads	-0.05362749804507037	2	0
galaxy_index	-0.053595106572729284	4	0
find_loop	-0.05355230512932623	8	0
between	-0.053537663965110574	12	13
must	-0.05342194557914409	3	4
is_valid_update	-0.05340868807491596	2	0
update_str	-0.05340868807491596	2	0
num_cols	-0.05338117262869629	7	4
num_rows	-0.05338117262869629	7	4
seq	-0.05321697119518864	44	40
pushed	-0.05287215356317515	12	0
moved	-0.05285238084336331	17	19
highest_o	-0.05273085871394067	4	0
type_match	-0.05262366558612543	4	0
min	-0.052394868397232196	102	98
output_bits	-0.052256127635478454	6	0
disk_map_input	-0.052227296355625834	2	0
type1	-0.052187155911333674	6	0
type2	-0.052187155911333674	6	0
accepted_sum	-0.05189903374343632	17	0
process_part	-0.05189903374343632	3	0
total_middle	-0.051829328193122054	15	0
possible_arrangements	-0.05179258085697648	4	0
parallel	-0.05161452735239366	2	0
left_side	-0.05105348782993742	2	0
op_combination	-0.05105348782993742	2	0
total_calibration	-0.05105348782993742	16	0
next_direction	-0.05104665262292905	4	0
get_char	-0.05090498361263918	12	0
check_prize	-0.05040126481509511	2	0
cur_x	-0.05040126481509511	2	0
cur_y	-0.05040126481509511	2	0
more	-0.05019593094011105	5	2
component1	-0.05002636922552358	5	0
component2	-0.05002636922552358	5	0
delta_x	-0.049985104674817246	2	0
pos2_x	-0.049985104674817246	2	0
pos2_y	-0.049985104674817246	2	0
vel2_x	-0.049985104674817246	2	0
vel2_y	-0.049985104674817246	2	0
x_intersect	-0.049985104674817246	4	0
y_intersect	-0.049985104674817246	4	0
input_lines	-0.04997098177841225	2	0
color_count	-0.049785114133624075	2	0
parse_game	-0.049785114133624075	2	0
subset_str	-0.049785114133624075	2	0
get_heat_loss	-0.049707936774706744	7	0
do_not_mul	-0.049701485681698875	1	1
xmul	-0.049701485681698875	1	2
page_y	-0.0496203344822653	3	0
end_galaxy	-0.049408020860852414	4	0
flip_flop	-0.04900692702155145	15	0
house	-0.048783961551434746	38	43
get_shortest_path	-0.04873041477644466	2	0
is_safe	-0.048519740814630605	16	23
new_priority	-0.04849473607678924	10	0
priority	-0.04849473607678924	16	0
current_z	-0.0484910337122556	2	0
found_other_support	-0.0484910337122556	3	0
safe_to_remove	-0.0484910337122556	3	0
supported_supporters	-0.0484910337122556	3	0
temp_support_map	-0.0484910337122556	3	0
max_blue	-0.04823827752381278	4	0
max_green	-0.04823827752381278	4	0
max_red	-0.04823827752381278	4	0
new_arrangement	-0.048236603810905526	4	0
cols_left	-0.048152054908062736	2	0
rows_above	-0.048152054908062736	2	0
calculate_checksum	-0.04782788915974209	2	0
input_map	-0.04782788915974209	3	0
cheats_2s	-0.04773094887825493	2	0
count_greater_than_100	-0.04773094887825493	2	0
x_pos	-0.04741771058433977	2	0
y_pos	-0.04741771058433977	2	0
curr_z	-0.04677354570664315	2	0
found_support	-0.04677354570664315	2	0
is_support	-0.04677354570664315	2	10
sup_z	-0.04677354570664315	2	0
time	-0.04667055385327668	66	141
springs	-0.046591675231601605	30	16
original_dist	-0.04655913445307805	2	0
antpos	-0.046487251749071944	2	0
xdiff	-0.046487251749071944	2	0
ydiff	-0.046487251749071944	2	0
min_total_cost	-0.046338101765345974	3	0
59	-0.046170858832261505	4	0
72	-0.046170858832261505	20	11
calculate_card_points	-0.046170858832261505	2	0
calculate_total_points	-0.046170858832261505	2	0
card_data_lines	-0.046170858832261505	2	0
card_points	-0.046170858832261505	3	0
sorted_hands_with_indices	-0.046128462596204865	3	0
values1	-0.046128462596204865	3	0
values2	-0.046128462596204865	3	0
vel_x	-0.045662406671949325	8	2
vel_y	-0.045662406671949325	8	2
indexerror	-0.04562608920663373	0	0
mark	-0.04556662248301033	4	0
output_values	-0.045421467433907015	2	0
implement	-0.045338184679891674	1	0
logic	-0.045338184679891674	2	2
moving	-0.045338184679891674	3	2
resting	-0.045338184679891674	1	0
temp_settled	-0.045338184679891674	1	0
happen	-0.0448613558997548	4	2
total_middle_pages	-0.04476326178223904	3	0
example	-0.044747394878156495	4	0
infinity	-0.044747394878156495	1	0
bit_name	-0.0446637672885441	3	0
added	-0.04464673316698915	0	5
next_val	-0.04464673316698915	26	0
sum_extrapolated_values	-0.04464673316698915	2	0
256	-0.04452303427457757	5	11
check_occurrence	-0.04445090883734451	2	0
ordered_hands	-0.04403523925117365	4	0
found_collision	-0.04395322458781421	3	0
supported_by_i	-0.04395322458781421	3	0
temp_support_graph	-0.04395322458781421	3	0
cheat_dist	-0.0439277888000855	5	2
31	-0.04388921701095708	6	5
appears	-0.04362274244208639	3	0
px2	-0.043436811326116986	3	0
py2	-0.043436811326116986	3	0
curr_seq_len	-0.04332296543224144	2	0
history_len	-0.04332296543224144	3	0
combination	-0.04325414126219153	9	25
54	-0.043062996194704134	7	6
pulse_queue	-0.04294997043465729	4	0
an	-0.04279992334101038	1292	1555
seconds	-0.042535547597066695	2	10
kind	-0.042523276696703326	15	15
new_path	-0.04251748090503789	14	5
exception	-0.04224884711423056	0	0
code	-0.04222495793678197	88	62
36	-0.042206397099092616	3	10
seeds_line	-0.041877651078388096	4	0
total_extrapolated_values	-0.04153874015430408	3	0
id	-0.0411309482910407	792	786
part_data	-0.04103940439689721	5	0
full	-0.04099532683886027	1	10
answer	-0.0402873459436569	1	2
collect	-0.0402873459436569	39	149
exiting	-0.0402873459436569	1	0
forever	-0.0402873459436569	1	0
upon	-0.0402873459436569	1	0
user	-0.0402873459436569	1	0
18	-0.04020756781007786	9	15
total_length	-0.040196329929546956	3	0
729	-0.040171571942157716	3	3
current_map_type	-0.04011120620471684	4	0
new_steps	-0.04008325435031121	6	0
max_product	-0.04007906317267327	3	0
keypad	-0.03967020099163651	42	10
next_pulse_type	-0.03946774918959408	3	0
group_sizes	-0.03884443564273235	5	0
galaxy_cols	-0.03877306939423918	6	0
galaxy_rows	-0.03877306939423918	6	0
final_bricks	-0.0381182407430147	6	0
calculate_next_secret	-0.03780534395103155	2	0
num_secrets	-0.03780534395103155	4	0
num_secrets_to_generate	-0.03780534395103155	2	0
simulate_secret_sequence	-0.03780534395103155	2	0
current_straight	-0.03741971276675676	2	0
next_path	-0.03741971276675676	2	0
next_straight	-0.03741971276675676	2	0
starting_col	-0.03741971276675676	2	0
starting_row	-0.03741971276675676	2	0
cols_to_double	-0.03733716830272518	6	0
rows_to_double	-0.03733716830272518	6	0
assuming	-0.03713170339911843	1	0
current_machines	-0.037070481412276785	4	0
coords_to_keypad	-0.03688872976484937	2	0
galaxy1	-0.03684245731261828	7	0
galaxy2	-0.03684245731261828	7	0
definition	-0.03653699968927122	1	0
problem	-0.03653699968927122	2	4
prize	-0.03635903242803309	29	12
parts_end	-0.03627099839452837	2	0
checksum_result	-0.03614934395842659	2	0
moves_in_direction	-0.036053198230767726	4	0
total_heat_loss	-0.036053198230767726	3	0
lock_pins	-0.03592664595539773	6	0
off	-0.03591739068150518	8	18
reflect	-0.03589617539407009	51	7
total_high	-0.03578347261180947	4	0
total_low	-0.03578347261180947	4	0
occurred	-0.035663324185904545	1	0
group1	-0.03557891285718451	6	0
group2	-0.03557891285718451	6	0
99	-0.03533223072559141	1	4
group	-0.035142696375311665	92	56
initial_registers	-0.03498648877335835	2	0
input_registers	-0.03498648877335835	2	0
program_string	-0.03498648877335835	2	0
register_data	-0.03498648877335835	2	0
sorted_left	-0.03488218248441495	3	2
kv	-0.03486152209551117	2	0
parts_list	-0.03486152209551117	3	0
all_zero	-0.0346967995147727	3	0
total_next_values	-0.0346967995147727	3	0
accept	-0.034599355828957554	23	15
calculate_accepted_sum	-0.034599355828957554	2	0
crn	-0.034599355828957554	2	0
hdj	-0.034599355828957554	2	0
lnx	-0.034599355828957554	2	0
part_section	-0.034599355828957554	2	0
pv	-0.034599355828957554	2	0
qkq	-0.034599355828957554	2	0
qqz	-0.034599355828957554	2	0
workflow_section	-0.034599355828957554	2	0
spring_type	-0.034338550284387426	2	0
blue	-0.03425620608203134	7	8
oasis_report	-0.03424727095224287	3	0
process_oasis_report	-0.03424727095224287	2	0
sum_of_extrapolated_values	-0.03424727095224287	2	0
c_other	-0.034171308561734476	3	0
r_other	-0.034171308561734476	3	0
ratio	-0.034171308561734476	46	45
parse_line	-0.0340576593702199	4	0
c_ant	-0.03388638808592403	3	0
r_ant	-0.03388638808592403	3	0
get_new_pos	-0.03387955287780166	4	0
red	-0.03370022753068979	22	43
supported_brick	-0.03343337383703952	3	0
max_distance	-0.03333076432155297	3	0
blocked	-0.03325731041802564	2	5
str1	-0.03302642943838024	3	0
str2	-0.03302642943838024	3	0
update_grid	-0.03272463232241091	9	0
broadcast	-0.03267128468103432	11	14
nnc	-0.03263288577431911	4	0
nnr	-0.03263288577431911	4	0
other_support	-0.03232735580817042	5	0
robots	-0.03232641034072653	19	51
have	-0.03228669731940767	1	8
conjunction_modules	-0.03221247782599297	3	0
flop	-0.03221247782599297	17	6
processed_modules	-0.03221247782599297	3	0
cost	-0.03200643229258695	58	61
cheat_end	-0.03181175018147549	4	10
41	-0.03168513788305039	12	6
nameerror	-0.03131235156237549	0	0
syntaxerror	-0.03131235156237549	0	0
freq	-0.030990246679824945	3	0
dir	-0.030680494898154293	305	296
edge3	-0.03020490306315955	2	0
is_adjacent	-0.030096997032374038	3	0
decimal_output	-0.02977584485902939	2	0
perimeter_counter	-0.029515720696902305	6	0
reverse	-0.02929800160757946	18	31
maximum	-0.02926581078690717	1	0
best_path	-0.02908449781056689	6	4
nodes	-0.029037625039062	45	65
next_h	-0.028855667451562803	3	0
comp	-0.028704987679133022	188	49
27	-0.028449941619166016	12	10
filename	-0.028402415659076037	1	2
default	-0.028387353939749945	7	145
total_path_length	-0.028363018809035277	3	0
bin	-0.028149238737654583	20	38
zfill	-0.028149238737654583	4	0
binary	-0.028057608102805026	8	2
26	-0.028028631914174595	8	12
10279	-0.028004096429982556	3	1
12176	-0.028004096429982556	3	1
12748	-0.028004096429982556	3	1
18641	-0.028004096429982556	3	1
37	-0.028004096429982556	9	8
6450	-0.028004096429982556	3	1
7870	-0.028004096429982556	3	1
found_match	-0.0278719975275225	6	0
qs	-0.027762480166402495	2	3
hands_data	-0.027761632428479666	3	0
999	-0.027670482924985206	1	3
half	-0.0274384431702451	23	7
cleaned_step	-0.027412779181647768	3	0
skip	-0.027053160128032033	1	7
interconnected_sets	-0.026893182365567113	3	0
dest_pulses	-0.026837604458857096	3	0
last_pulse	-0.026837604458857096	2	0
module_state	-0.026837604458857096	6	0
module_state_memory	-0.026837604458857096	3	0
ex	-0.026831783101857975	542	294
ey	-0.026831783101857975	125	176
calculate_total_shortest_path	-0.026797553286364642	2	0
galaxy1_coordinates	-0.026797553286364642	2	0
galaxy2_coordinates	-0.026797553286364642	2	0
calculate_lava_volume	-0.026730218635314537	2	0
paint_lagoon	-0.026730218635314537	2	0
platform_list	-0.026365429356970334	2	0
tilt_platform_north	-0.026365429356970334	2	0
type_char	-0.026311832793062716	2	0
down	-0.026002212600021227	18	30
green	-0.02556326715403872	7	9
rule_parts	-0.025549645666991763	4	3
as	-0.02553666197414251	302	780
right_side	-0.02552674391496871	1	4
was	-0.02552674391496871	1	1
min_tokens	-0.025396377117558978	3	0
impossible	-0.025200632407547555	0	0
valid_combination	-0.025200632407547555	1	0
component_groups	-0.02501318461276179	3	0
current_dist	-0.02499807324116473	6	0
delta_y	-0.024992552337408623	1	0
past	-0.024992552337408623	1	0
idx	-0.024931315498084184	11	47
dist_from_start	-0.02480021094366236	4	0
queue2	-0.02480021094366236	4	0
whitespace	-0.02478365243714667	2	0
cube_str	-0.024691117834978904	2	0
important	-0.0246471498323099	1	0
zzz	-0.024594519684051974	0	0
but	-0.024246385422303156	12	37
numeric_code	-0.024246385422303156	2	0
row_num	-0.024076027454031368	1	0
new_moves_in_direction	-0.024035465487178484	2	0
component_group1	-0.023882148233245425	2	0
component_group2	-0.023882148233245425	2	0
adjust	-0.02375919537309032	1	2
wire_value	-0.023731840032420428	20	0
bounds	-0.02354560421727592	3	7
separated	-0.023433798801173366	3	0
never	-0.023388150673312166	3	0
ab_connected	-0.023179096558393723	2	0
ac_connected	-0.023179096558393723	2	0
bc_connected	-0.023179096558393723	2	0
35	-0.023085429416130752	2	3
56	-0.023085429416130752	11	27
58	-0.023085429416130752	3	3
73	-0.023085429416130752	3	2
87	-0.023085429416130752	6	9
88	-0.023085429416130752	2	0
92	-0.023085429416130752	1	4
93	-0.023085429416130752	1	2
card_number	-0.023085429416130752	1	0
r2	-0.022923196351840428	40	31
contain	-0.02277269328017929	1	2
raises	-0.02277269328017929	0	0
166	-0.022323366583494576	1	0
224	-0.022323366583494576	2	0
260	-0.022323366583494576	1	0
complex	-0.022323366583494576	20	3
current_diff	-0.022323366583494576	17	0
samx	-0.022225454418672255	0	0
insert	-0.022009646477936556	6	2
sorted_right	-0.021823475598437576	2	2
pz	-0.021718405663058493	1	0
extrap_history_len	-0.02166148271612072	1	0
box_moved	-0.02163030702535965	2	0
iter	-0.021562061017721578	12	78
integer	-0.021435568367755287	15	3
015232	-0.021193231562110556	2	0
0dc571	-0.021193231562110556	2	0
1b58a2	-0.021193231562110556	2	0
411b91	-0.021193231562110556	2	0
5713f0	-0.021193231562110556	2	0
59c680	-0.021193231562110556	2	0
70c710	-0.021193231562110556	2	0
7807d2	-0.021193231562110556	2	0
7a21e3	-0.021193231562110556	2	0
8ceee2	-0.021193231562110556	2	0
a77fa3	-0.021193231562110556	2	0
caa171	-0.021193231562110556	2	0
caa173	-0.021193231562110556	2	0
d2c081	-0.021193231562110556	2	0
galaxy_coords	-0.020808474479742652	4	0
44	-0.020709328529109006	5	8
while	-0.020633432427796628	137	209
readline	-0.02035838486293323	29	0
all_tokens_to_win	-0.02031710169404718	4	0
cdv	-0.020127757861534715	3	0
map_line	-0.02005560310235842	7	0
get_coords	-0.02005182264456239	7	0
exists	-0.020041627175155605	1	1
forward	-0.020041627175155605	1	1
calculate_group_sizes_product	-0.020039531586336635	2	0
reset	-0.019866919129911367	0	5
current_op	-0.019798618980608803	6	0
here	-0.019797426836592788	6	18
next_secret	-0.01933849192721471	6	8
each	-0.019112467997747816	27	16
adding	-0.01870985638337838	0	0
effectively	-0.01870985638337838	0	0
treat	-0.01870985638337838	1	0
very	-0.01870985638337838	1	4
visited2	-0.018600158207746763	3	0
seeds_str	-0.018581331685015003	4	0
a_move_x	-0.018535240706138392	2	0
a_move_y	-0.018535240706138392	2	0
b_move_x	-0.018535240706138392	2	0
b_move_y	-0.018535240706138392	2	0
current_x	-0.018535240706138392	2	0
current_y	-0.018535240706138392	2	0
find_min_cost	-0.018535240706138392	2	0
xb	-0.018535240706138392	2	3
xp	-0.018535240706138392	112	32
yb	-0.018535240706138392	2	3
yp	-0.018535240706138392	140	75
bid_str	-0.01850775495231977	2	0
hand_str	-0.01850775495231977	12	0
correct	-0.018398335562150578	28	11
run_program	-0.0182697667908134	2	5
63	-0.01814685426916599	1	3
current_id2	-0.018074671979213294	1	0
current_pos2	-0.018074671979213294	1	0
plan	-0.017819063782026367	2	9
process	-0.01734503230638564	37	42
1013	-0.017299677914478777	1	0
1339	-0.017299677914478777	1	0
1351	-0.017299677914478777	1	0
1416	-0.017299677914478777	1	0
1548	-0.017299677914478777	1	0
1623	-0.017299677914478777	1	0
1679	-0.017299677914478777	1	0
1716	-0.017299677914478777	1	0
1801	-0.017299677914478777	1	0
2006	-0.017299677914478777	1	0
2036	-0.017299677914478777	1	0
2067	-0.017299677914478777	1	0
2090	-0.017299677914478777	1	0
2127	-0.017299677914478777	1	0
2188	-0.017299677914478777	1	0
2244	-0.017299677914478777	1	0
2461	-0.017299677914478777	1	0
264	-0.017299677914478777	1	0
2662	-0.017299677914478777	1	0
2770	-0.017299677914478777	1	0
291	-0.017299677914478777	1	0
3333	-0.017299677914478777	1	0
3448	-0.017299677914478777	1	0
466	-0.017299677914478777	1	1
496	-0.017299677914478777	1	0
79	-0.017299677914478777	15	3
838	-0.017299677914478777	1	0
brace	-0.017299677914478777	1	0
closing	-0.017299677914478777	1	0
reject	-0.017299677914478777	0	0
not	-0.017016449918113997	162	238
destinations	-0.01687089621558352	15	4
disconnections	-0.016675456408507858	10	0
distance_from_start	-0.016665382160776485	2	0
valid_groups	-0.01665092498879469	4	0
cheat_time_savings	-0.016316442887159555	2	0
end_node	-0.016316442887159555	2	0
original_time	-0.016316442887159555	2	0
support_set	-0.01616367790408521	1	0
5400	-0.016127482639521774	3	2
8400	-0.016127482639521774	3	2
94	-0.016127482639521774	3	2
dig_lagoon	-0.015915417963807795	2	1
end_row	-0.015884772470764565	2	0
new_score_turn_ccw	-0.015598359845540026	3	0
new_score_turn_cw	-0.015598359845540026	3	0
isalnum	-0.015592703796379417	1	0
robust	-0.015443620471552169	1	0
way	-0.015443620471552169	17	16
adv	-0.015402500556947227	3	2
bdv	-0.015402500556947227	3	1
bst	-0.015402500556947227	3	65
bxc	-0.015402500556947227	3	1
bxl	-0.015402500556947227	3	1
jnz	-0.015402500556947227	3	1
results	-0.015178777671498715	3	4
get_neighbor_positions	-0.015115176136690394	1	0
initialize	-0.01498110385356124	0	0
23	-0.014917044041442134	12	58
visited_perimeter	-0.014757860348451153	3	0
bqk	-0.014739014091687805	5	5
frj	-0.014739014091687805	5	5
tgd	-0.014739014091687805	5	5
y03	-0.014739014091687805	5	5
reach	-0.014440305234550685	25	8
element	-0.013846246718101357	1	0
decimal_value	-0.013769134586701558	3	0
reachable	-0.013703928650132067	24	1
lock	-0.013600909660142714	84	91
9a	-0.013365109317657269	1	0
multiple	-0.013182714678485167	2	7
fertilizer_nums	-0.013080455390602642	2	0
humidity_nums	-0.013080455390602642	2	0
light_nums	-0.013080455390602642	2	0
location_nums	-0.013080455390602642	2	0
map_list	-0.013080455390602642	2	0
soil_nums	-0.013080455390602642	2	0
source_list	-0.013080455390602642	2	0
temperature_nums	-0.013080455390602642	2	0
water_nums	-0.013080455390602642	2	0
12	-0.012966105441738353	26	42
count_arrangements	-0.012952185524490168	8	7
new_directions	-0.012932989066753942	4	0
source_num	-0.012857779587130903	5	0
brick_index	-0.012706080247671569	2	0
other_index	-0.012706080247671569	2	0
34	-0.01257354629551293	5	16
find_start	-0.01240010547183118	2	0
nc2	-0.01240010547183118	2	0
neighbors2	-0.01240010547183118	2	0
nr2	-0.01240010547183118	2	0
n_unknown	-0.012059150952726382	1	0
itself	-0.01186628368683066	1	3
necessary	-0.011865920016210214	1	5
rotate	-0.011833077445105984	0	2
bfw	-0.011791211273350246	4	4
fgs	-0.011791211273350246	4	4
nrd	-0.011791211273350246	4	4
pbm	-0.011791211273350246	4	4
tnw	-0.011791211273350246	4	4
x03	-0.011791211273350246	4	4
gd	-0.011726578924323527	7	7
rfg	-0.011726578924323527	2	2
fit	-0.011572232381511392	14	13
x00	-0.011348610475790803	4	5
y00	-0.011348610475790803	4	5
collisions	-0.010815153512679825	2	0
14	-0.010784970598852386	16	19
min_index_left	-0.01052611040755717	4	0
min_index_right	-0.01052611040755717	4	0
new_priority_turn_ccw	-0.010398906563693355	2	0
new_priority_turn_cw	-0.010398906563693355	2	0
step_cost	-0.010398906563693355	2	0
calculate_tokens	-0.01015855084702359	2	0
solve_machine	-0.01015855084702359	2	0
win_all_machines	-0.01015855084702359	2	0
pattern	-0.010112248065205198	67	115
boxes_moved	-0.010025911322281195	1	0
only	-0.009899154660767294	2	7
path_len	-0.009898538985842772	24	8
explore_perimeter	-0.0098385735656341	2	0
update_position	-0.009699741800065458	3	0
connected_components	-0.009494783197578347	16	4
settled	-0.008949769445164634	32	7
word_search_input	-0.008937072299735678	2	0
efficiency	-0.008909531891013183	1	0
using	-0.008909531891013183	2	5
djm	-0.008843408455012686	3	3
fst	-0.008843408455012686	3	3
gnj	-0.008843408455012686	3	3
kjc	-0.008843408455012686	3	3
ntg	-0.008843408455012686	3	3
qhw	-0.008843408455012686	3	3
rvg	-0.008843408455012686	3	3
vdt	-0.008843408455012686	3	3
x01	-0.008843408455012686	3	3
y02	-0.008843408455012686	3	3
y04	-0.008843408455012686	3	3
counts	-0.00882109666152482	83	32
same	-0.00878499528450703	1	13
turn	-0.008702267164554349	683	952
arrangement	-0.008325462494397345	60	11
reachable_9s	-0.008134329523177187	3	0
trailheads_scores	-0.008134329523177187	3	0
current_slope	-0.00781033522878594	6	0
22	-0.007713309847636343	7	19
robot_moved	-0.007576705318455486	1	0
current_steps	-0.007073100604481372	3	0
end_r	-0.006778655951685133	9	0
end_c	-0.006774641861309848	42	0
initial	-0.00654332433757024	31	18
any	-0.006444842180920868	21	44
source_nums	-0.006428889793565451	2	0
ffh	-0.005895605636675123	2	2
hwm	-0.005895605636675123	2	2
kpj	-0.005895605636675123	2	2
kwq	-0.005895605636675123	2	2
mjb	-0.005895605636675123	2	2
psh	-0.005895605636675123	2	2
wpb	-0.005895605636675123	2	2
x02	-0.005895605636675123	2	2
x04	-0.005895605636675123	2	2
y01	-0.005895605636675123	2	2
count_color	-0.005663878307655972	3	0
game_info	-0.005663878307655972	3	0
starting	-0.005486747439320402	4	6
calculate_total_distance	-0.005263055203778585	2	0
prev_c	-0.00520689015252396	4	2
prev_r	-0.00520689015252396	4	0
placeholder	-0.005079275423511795	0	0
saving_time	-0.0047306530449295996	2	0
parts_name	-0.004535230688157146	2	0
either	-0.004192692928633883	4	2
45	-0.004029061853797903	11	25
find_shortest_path	-0.0038786273086855072	7	0
sort	-0.0037097633190817853	49	101
tilt_north	-0.003649211245129035	2	0
yet	-0.0034422836466753894	1	0
visited_neighbors	-0.003306537766047633	6	0
direction_new_col	-0.0032332472666884854	1	0
direction_new_row	-0.0032332472666884854	1	0
exclude	-0.0030788551453725683	0	5
is_valid_move	-0.003064011297665725	6	0
based	-0.003035497095954873	5	2
z00	-0.0029478028183375616	1	1
z01	-0.0029478028183375616	1	1
z02	-0.0029478028183375616	1	1
z03	-0.0029478028183375616	1	1
z07	-0.0029478028183375616	1	1
z08	-0.0029478028183375616	1	1
z09	-0.0029478028183375616	1	1
z10	-0.0029478028183375616	1	1
z11	-0.0029478028183375616	1	1
z12	-0.0029478028183375616	1	1
time_to_end	-0.002798957662756163	3	0
min_heat	-0.0026488697288853135	17	0
calculates	-0.0026315276018892926	4	0
handling	-0.0026315276018892926	1	0
new_steps_in_dir	-0.0025766016528351345	4	0
move_robot	-0.002515608808690187	2	6
acceptance	-0.002267615344078573	1	0
region_areas	-0.0022043585106984224	4	0
total_heat	-0.001986652296663985	6	0
steps_in_dir	-0.0019324512396263502	6	0
cheat_list	-0.0018659717751707751	2	0
cheated	-0.0018659717751707751	2	0
save_time	-0.0018659717751707751	2	0
which	-0.0017960933102758585	1	5
pattern_str	-0.0016951809861690357	2	0
19	-0.0015655448784666296	2	16
new_rows	-0.0015001801726903686	3	0
total_shortest_path	-0.0015001801726903686	5	0
curr_dist	-0.0014458911322307788	6	4
initial_path	-0.0013244348644426568	2	0
cells	-0.00130172253813099	1	1
marks	-0.00130172253813099	1	0
visiting	-0.00130172253813099	1	0
new_heat_loss	-0.0012883008264175672	2	0
ccw	-0.0011486116605929622	3	0
cw	-0.0011486116605929622	6	0
to	-0.0009539101359752944	745	600
15	-0.0007642867392627943	7	18
wins	-0.0006979324358391544	10	17
enter	-0.0006471811882966499	1	13
please	-0.0006471811882966499	0	0
clockwise	-0.0005283251424788903	1	0
next_cost	-0.0005283251424788903	2	0
map_lines	-0.0003824331095400485	5	0
max_path_length	-0.0003800106093404574	4	0
new_path_length	-0.0003800106093404574	6	0
node_name	-0.00025508346725196945	4	0
get_guard_pos	-0.00015297324381601928	2	3
move_guard	-0.00015297324381601928	2	0
counted	-5.944294121586204e-05	1	0
subtract	-5.944294121586204e-05	0	0
is_slope_step	-8.028180750568564e-06	2	0
is_valid_step	-8.028180750568564e-06	2	0
find_calibration_value	-8.53470397653433e-19	0	7
o_c	-6.114900252818245e-19	7	16
o_r	-6.114900252818245e-19	3	10
seen_rc	-6.114900252818245e-19	0	0
location_ids_1	-3.1225022567582527e-19	0	7
location_ids_2	-3.1225022567582527e-19	0	7
v3	-2.1358782797964437e-19	0	3
nines	-1.9949319973733282e-19	0	2
_regions	-1.8323016715005024e-19	0	7
plant	-1.8323016715005024e-19	0	8
target_ways	-1.7997756063259373e-19	0	3
ticket_pattern	-1.6154612370034016e-19	0	0
tickets	-1.6154612370034016e-19	0	2
winning	-1.6154612370034016e-19	40	8
bag	-1.5991982044161191e-19	0	2
cube_descriptions	-1.5991982044161191e-19	0	2
cube_patterns	-1.5991982044161191e-19	0	0
game_pattern	-1.5991982044161191e-19	0	0
reveal	-1.5991982044161191e-19	0	6
resonant_harmonics	-1.5531196120854852e-19	0	5
3d	-1.4690939437178585e-19	0	2
id1	-1.4040418133687282e-19	0	2
id2	-1.4040418133687282e-19	1	2
count_cheats	-1.2739375526704678e-19	0	3
simplegrid	-1.2739375526704678e-19	0	0
this_save	-1.2739375526704678e-19	0	3
do_pos	-1.2522535092207577e-19	0	5
reveals	-1.24683249835833e-19	0	6
ways1	-1.1492543028346348e-19	0	2
last_diff	-1.1275702593849246e-19	0	3
sm	-1.0733601507606494e-19	0	18
getscores	-1.0408340855860842e-19	0	0
count_anti_nodes	-7.765598060427426e-20	0	3
get_points	-7.765598060427426e-20	0	9
signalmap	-7.765598060427426e-20	0	0
garden	-7.182839392716467e-20	0	6
garden_pos	-7.182839392716467e-20	0	4
minimum_cubes	-6.23416249179165e-20	0	3
parse_cubes	-6.23416249179165e-20	0	3
deltas	-6.179952383167375e-20	0	4
reportchecker	-6.179952383167375e-20	0	0
lh	-5.746271514173174e-20	12	9
pin	-5.746271514173174e-20	25	16
dec08	-5.366800753803247e-20	0	0
_sides	-5.163512846462215e-20	0	6
bulk_price	-5.163512846462215e-20	0	3
fences	-5.163512846462215e-20	0	3
fencing	-5.163512846462215e-20	0	3
side	-5.163512846462215e-20	3	47
e8t	-4.63665835327004e-20	0	1
f4r	-4.63665835327004e-20	0	1
f5e	-4.63665835327004e-20	0	1
five6seven	-4.63665835327004e-20	0	1
n9e	-4.63665835327004e-20	0	1
o1e	-4.63665835327004e-20	0	1
overlaps	-4.63665835327004e-20	0	1
s6x	-4.63665835327004e-20	0	1
s7n	-4.63665835327004e-20	0	1
t2e8o1j	-4.63665835327004e-20	0	1
t2o	-4.63665835327004e-20	0	1
t3e	-4.63665835327004e-20	0	1
trailing	-4.63665835327004e-20	0	1
added_obstacle	-4.5536491244391185e-20	0	5
cmp_to_key	-4.336808689942018e-20	0	1
wait	-4.336808689942018e-20	0	5
b_presses	-3.903127820947816e-20	0	2
dec13	-3.903127820947816e-20	0	0
indicate	-3.6117484870923367e-20	0	0
dec12	-3.5914196963582333e-20	0	0
garden_map	-3.5914196963582333e-20	0	2
prev_x	-3.5914196963582333e-20	0	2
prev_y	-3.5914196963582333e-20	0	2
all_decreasing	-3.0899761915836874e-20	0	2
all_increasing	-3.0899761915836874e-20	0	2
can_be_made_safe	-3.0899761915836874e-20	0	2
dec02	-3.0899761915836874e-20	0	0
gradual_slope	-3.0899761915836874e-20	0	2
collinearity	-2.6834003769016235e-20	0	0
resonant	-2.6834003769016235e-20	0	7
claw	-1.951563910473908e-20	0	0
contraption	-1.951563910473908e-20	0	0
difference_update	-1.7957098481791167e-20	0	1
nosed	-1.5449880957918437e-20	0	0
