word	coef	occ_gemini	occ_human
s7n	6.071532165918825e-20	0	1
t2e8o1j	6.071532165918825e-20	0	1
t2o	6.071532165918825e-20	0	1
t3e	6.071532165918825e-20	0	1
trailing	6.071532165918825e-20	0	1
entries	6.207057437479513e-20	0	7
nines	6.288372600415925e-20	0	2
dec12	6.473025782917363e-20	0	0
garden_map	6.473025782917363e-20	0	2
prev_x	6.473025782917363e-20	0	2
prev_y	6.473025782917363e-20	0	2
do_string	6.613633252161577e-20	0	3
multiply	6.613633252161577e-20	0	3
fore	7.26415455565288e-20	2	16
find_calibration_value	8.239936510889834e-20	0	7
minimum_cubes	9.107298248878237e-20	0	3
parse_cubes	9.107298248878237e-20	0	3
nosed	9.134403303190375e-20	0	0
obstacles_by_col	9.974659986866641e-20	0	6
obstacles_by_row	9.974659986866641e-20	0	6
shuffle	1.0625181290357943e-19	0	1
do_pos	1.0842021724855044e-19	0	5
garden	1.2946051565834727e-19	0	6
garden_pos	1.2946051565834727e-19	0	4
multiplication_statements	1.3227266504323154e-19	0	4
cut_value	1.3877787807814457e-19	0	2
reveals	1.8214596497756474e-19	0	6
all_decreasing	1.826880660638075e-19	0	2
all_increasing	1.826880660638075e-19	0	2
can_be_made_safe	1.826880660638075e-19	0	2
dec02	1.826880660638075e-19	0	0
gradual_slope	1.826880660638075e-19	0	2
added_obstacle	1.8539857149502125e-19	0	5
bag	2.3093506273941243e-19	0	2
cube_descriptions	2.3093506273941243e-19	0	2
cube_patterns	2.3093506273941243e-19	0	0
game_pattern	2.3093506273941243e-19	0	0
reveal	2.3093506273941243e-19	0	6
newz	2.49366499671666e-19	0	8
ways1	3.111660235033398e-19	0	2
is_slope_step	3.1387652893455354e-19	2	0
is_valid_step	3.1387652893455354e-19	2	0
o_c	3.144186300207963e-19	7	16
o_r	3.144186300207963e-19	3	10
seen_rc	3.144186300207963e-19	0	0
deltas	3.65376132127615e-19	0	4
reportchecker	3.65376132127615e-19	0	0
layer	4.92227786308419e-19	0	7
new_layer	4.92227786308419e-19	0	3
trailhead	4.92227786308419e-19	12	5
crossed	2.509931126511501e-05	0	0
reindeer	3.1880685260103144e-05	0	0
ab	5.019862253023002e-05	59	87
adder	5.019862253023002e-05	0	2
analyzer	5.019862253023002e-05	0	0
commands	5.019862253023002e-05	0	3
dec24	5.019862253023002e-05	0	0
fm	5.019862253023002e-05	0	2
fruitmonitor	5.019862253023002e-05	0	0
initial_values	5.019862253023002e-05	0	2
output_gates	5.019862253023002e-05	0	2
extendleft	5.209370286933715e-05	0	1
fragmenter	5.209370286933715e-05	0	0
parse_digits	5.209370286933715e-05	0	1
stdout	5.209370286933715e-05	0	1
dec16	6.376137052020629e-05	0	0
and_2	7.529793379534478e-05	0	3
gates_by_operation	7.529793379534478e-05	0	3
redoubt	9.423651497604546e-05	0	0
restroom	9.423651497604546e-05	0	0
find_cheapest_path	9.564205578030903e-05	0	3
reindeermaze	9.564205578030903e-05	0	0
to_run	0.00010039724506046004	0	4
dec09	0.0001041874057386743	0	0
defrag_by_block	0.0001041874057386743	0	2
defrag_by_file	0.0001041874057386743	0	2
is_space	0.0001041874057386743	0	2
best_paths	0.00012752274104041258	0	4
lookup_path	0.00012752274104041258	0	4
n_d	0.00012752274104041258	55	28
n_pos	0.00012752274104041258	0	8
shapes	0.00013175368426377333	0	2
single_source_dijkstra_path_length	0.0001337643726137727	0	1
pulls	0.00014071499924006334	0	4
deallocate	0.00015628110860801142	0	3
defragger	0.00015628110860801142	0	0
xor_1	0.00017569517885580467	0	6
xor_2	0.00017569517885580467	0	6
dimensions	0.00017757959254321412	0	1
hoof	0.00017757959254321412	0	0
neighbours	0.00017757959254321412	0	2
stay_in_bounds	0.00017757959254321412	0	1
mull	0.00017904317663918346	0	0
dec14	0.00018847302995209092	0	0
is_christmas_tree	0.00018847302995209092	0	2
is_key	0.0001976305263956601	0	3
and_1	0.00020079449012092007	0	7
faulty	0.00020079449012092007	0	8
maze_map	0.0002231647968207212	0	7
lan	0.0002260889658174029	5	15
party	0.0002260889658174029	0	10
shape	0.00024971429882622305	1	9
file_pos	0.0002604685143466859	0	5
property	0.00026994226136263207	0	7
15	0.0002732401839652908	7	18
carry	0.00027609242391626426	0	10
bathroom	0.0002827095449281364	0	0
move_robots	0.0002827095449281364	0	3
eight8eight	0.000284395137938131	0	1
five5five	0.000284395137938131	0	1
four4four	0.000284395137938131	0	1
nine9nine	0.000284395137938131	0	1
one1one	0.000284395137938131	0	1
seven7seven	0.000284395137938131	0	1
six6six	0.000284395137938131	0	1
three3three	0.000284395137938131	0	1
two2two	0.000284395137938131	0	1
left_to_place	0.00031256221721602284	0	6
place_size	0.00031256221721602284	0	5
dec10	0.00035515918508642825	0	0
topography	0.00035515918508642825	0	2
dec03	0.00035808635327836693	0	0
removed_dont_do	0.00035808635327836693	0	2
dec23	0.0004521779316348058	0	0
find_sets_of_three	0.0004521779316348058	0	2
network	0.0004521779316348058	0	26
unique_positions	0.00047118257488022725	0	5
rfind	0.00047631951726032366	0	1
ram	0.0004793609679065513	66	74
nb	0.0005085749706731265	0	10
dec05	0.0005261789949721079	0	0
page_requirements	0.0005261789949721079	0	2
reorder_pages	0.0005261789949721079	0	2
can_revisit	0.0005327387776296422	0	3
hikingmap	0.0005327387776296422	0	0
seen_count	0.0005327387776296422	0	3
file_size	0.0005730307315627089	0	9
space_size	0.0005730307315627089	7	10
pow	0.0005848846773699286	0	6
diff_far	0.0006006729091534486	0	2
same_far	0.0006006729091534486	0	2
groupby	0.0006443140122846589	0	1
bron_kerbousch	0.0006782668974522085	0	3
connected	0.0006782668974522085	37	9
lanparty	0.0006782668974522085	0	0
sets_of_three	0.0006782668974522085	0	5
th	0.0007103183701728565	593	1176
1928	0.0007105652902599649	0	1
2858	0.0007105652902599649	0	1
diskelement	0.0007105652902599649	0	0
fromarray	0.0007152496818991767	0	1
images	0.0007152496818991767	0	1
pil	0.0007152496818991767	0	17
png	0.0007152496818991767	0	1
resolve	0.0007152496818991767	0	1
uint8	0.0007152496818991767	0	1
lr	0.0007434844191631144	0	7
drg	0.0007470671677111671	0	1
getnum	0.0007470671677111671	0	0
gvw	0.0007470671677111671	0	1
jbp	0.0007470671677111671	0	1
jgc	0.0007470671677111671	0	1
qjb	0.0007470671677111671	0	1
z15	0.0007470671677111671	0	1
z22	0.0007470671677111671	0	1
z35	0.0007470671677111671	0	1
page_order_is_valid	0.0007892684924581616	0	3
page_sum	0.0007892684924581616	0	3
loops	0.0008461607217461925	0	3
new_walls	0.0008461607217461925	0	2
calibration	0.0008531854138143923	35	11
checked	0.0009043558632696116	0	4
in_bounds	0.0009136290803525209	0	7
akqjt98765432	0.0009569774873595395	0	0
dec18	0.0009587219358131026	0	0
jokers	0.000960784466321597	0	2
delta	0.0011022606380116894	3	20
front	0.0012234268919746865	0	1
stuck	0.0012234268919746865	0	0
01329801	0.0012871677351934821	0	1
10456732	0.0012871677351934821	0	1
32019012	0.0012871677351934821	0	1
45678903	0.0012871677351934821	0	1
78121874	0.0012871677351934821	0	1
87430965	0.0012871677351934821	0	1
89010123	0.0012871677351934821	0	1
96549874	0.0012871677351934821	0	1
curr_dist	0.0013263968623393899	6	4
total_files	0.0014211305805199297	0	2
fk	0.0014289585517809704	0	3
lk	0.0014289585517809704	0	32
chain	0.001436891439108177	0	4
corrupted	0.0014380829037196538	6	3
safe_path	0.0014380829037196538	0	3
target_x	0.0014380829037196538	0	3
target_y	0.0014380829037196538	0	3
40000	0.001462831168413528	6	4
_score	0.001462831168413528	33	16
solved	0.001462831168413528	0	1
then	0.001468672747756031	1	7
fd	0.0014941343354223343	0	0
all_simple_paths	0.0015008174964178866	0	2
all_simple_edge_paths	0.0015779979466226898	0	1
classes	0.0015779979466226898	0	5
create_using	0.0015779979466226898	0	1
remove_edge	0.0015779979466226898	0	3
statement	0.0016472637837942688	0	7
about	0.0017289490319352973	0	2
breadth	0.0017289490319352973	0	1
divides	0.0017289490319352973	0	1
needs	0.0017289490319352973	0	2
observations	0.0017289490319352973	0	0
so	0.0017289490319352973	543	447
terminate	0.0017289490319352973	0	1
there	0.0017289490319352973	2	7
truncated	0.0017289490319352973	0	1
writes	0.0017289490319352973	0	1
zeros	0.0017806817257198905	1	3
counts	0.0018971226190403856	83	32
frozenset	0.0019355367076967498	0	5
pattern	0.002091405787301691	67	115
biggest	0.002172145338818336	0	3
find_all_cliques	0.002172145338818336	0	2
find_threecliques	0.002172145338818336	0	2
problems	0.002241201503133502	0	3
bridge	0.002282497383741815	0	0
doesn	0.002282497383741815	0	1
repair	0.002282497383741815	0	0
zip_longest	0.002282497383741815	0	1
classmethod	0.0023324089533684274	0	1
historian	0.0023324089533684274	0	0
hysteria	0.0023324089533684274	0	0
find_path	0.0023498175482184617	2	16
add_obstacles	0.002446853783949373	0	2
first_entries	0.002446853783949373	0	2
prev_dir	0.002446853783949373	0	2
prev_pos	0.002446853783949373	0	2
dtype	0.002452772044386589	0	2
replace	0.002484913878136375	34	54
11387	0.0025708912699452095	0	1
156	0.0025708912699452095	0	1
161011	0.0025708912699452095	0	1
190	0.0025708912699452095	0	2
192	0.0025708912699452095	0	2
21037	0.0025708912699452095	0	1
292	0.0025708912699452095	0	1
3749	0.0025708912699452095	0	1
obstruction	0.002668336288396498	0	2
127	0.002819151327476857	4	2
arrow	0.002819151327476857	0	10
strict	0.002819151327476857	0	3
layout	0.002846403302532199	6	0
linen	0.002846403302532199	0	0
600	0.002925662336827056	0	2
parse_multiple_ints_per_line	0.0029314847763762275	0	5
count_possible	0.002937691872033208	0	3
dv	0.0029882686708446685	9	8
new_weight	0.0031559958932453796	0	2
path_weight	0.0031559958932453796	0	2
aaa	0.0032482767649480303	0	0
where	0.00330275397192305	2	4
aa	0.0034578980638705946	4	2
1222	0.0035260243841697086	1	2
2440	0.0035260243841697086	1	2
2655	0.0035260243841697086	1	2
2876	0.0035260243841697086	1	2
537	0.0035260243841697086	1	2
787	0.0035260243841697086	4	3
file_spread	0.0035528264512998254	0	5
appendleft	0.0035844799744000244	0	3
new_gates	0.0036072139747474496	3	8
1_000_000	0.003632444845668758	0	3
cronospatial	0.0036481657984869425	0	0
depends	0.0036481657984869425	0	7
shifted	0.0036481657984869425	0	1
some	0.0036481657984869425	0	5
original_path	0.0036702806759240595	0	2
astype	0.003764253766444856	0	1
zs_set	0.003764253766444856	0	2
end_positions	0.003861503205580445	0	3
42	0.003918794410251258	0	1
43	0.003918794410251258	1	5
clearer	0.003918794410251258	0	1
may	0.003918794410251258	0	1
notation	0.003918794410251258	0	1
to_state	0.003918794410251258	0	1
__getitem__	0.004041495276747083	0	1
__setitem__	0.004041495276747083	0	1
xor	0.004257822085362355	0	13
akqt98765432j	0.004326270610532426	0	0
couldn	0.004326270610532426	0	1
unknown	0.00438532448798781	1	1
aw	0.004388493505240585	1	19
bw	0.004388493505240585	0	6
pw	0.004388493505240585	0	3
available	0.0044555113500018	1	1
getfullformula	0.004482403006267004	0	0
999_999_999	0.004554058452672145	0	1
attempt	0.00456499476748363	0	3
concatenator	0.00456499476748363	0	0
dec07	0.00456499476748363	0	0
200_000_000_000_000	0.004608588397754272	0	1
400_000_000_000_000	0.004608588397754272	0	1
intersect	0.004608588397754272	18	6
cost2_slow	0.004629232084878801	0	2
slowsolve	0.004629232084878801	0	0
dec01	0.004664817906736855	0	0
conundrum	0.004713207186607466	0	0
expansive	0.004713207186607466	0	1
few	0.004713207186607466	0	3
since	0.004713207186607466	0	3
streaks	0.004713207186607466	0	1
think	0.004713207186607466	0	1
thoughts	0.004713207186607466	0	0
old_b	0.004833531202469637	0	0
old_seen	0.004833531202469637	0	0
sol	0.004934913834826266	436	291
22a	0.005012162885706984	0	0
010b	0.005058977180338747	0	1
63281501	0.005058977180338747	0	1
__lshift__	0.005058977180338747	0	1
advent	0.005058977180338747	0	1
cannot	0.005058977180338747	0	1
constrained	0.005058977180338747	0	4
generate	0.005058977180338747	6	9
ianroberts	0.005058977180338747	0	1
iteration	0.005058977180338747	0	1
masked	0.005058977180338747	0	1
remain	0.005058977180338747	0	6
shows	0.005058977180338747	0	1
unconstrained	0.005058977180338747	0	1
elevation	0.0051486709407739285	0	2
8a	0.00518684709580589	2	1
outputs	0.00518684709580589	0	3
new_node	0.0054303633470458405	0	5
bricks	0.005505230671584244	52	36
correct_bit	0.005638302654953714	0	2
doop	0.005638302654953714	0	0
idxs	0.005638302654953714	0	3
randint	0.005638302654953714	0	2
tmp	0.005638302654953714	0	2
w0	0.005638302654953714	0	4
zbit	0.005638302654953714	0	2
max_has_neighbour	0.005646380649667283	0	3
num_has_neighbour	0.005646380649667283	0	3
dec19	0.005692806605064398	0	0
be	0.005849613493229866	186	245
37327623	0.006032074450267617	0	1
n123	0.006034308178985189	0	1
n456	0.006034308178985189	0	1
shortest	0.006034308178985189	35	27
obstacle	0.006117134459873436	0	62
imap	0.006138856617453528	0	1
ndef	0.006138856617453528	0	1
numba	0.006138856617453528	0	1
boxes	0.006188847345457105	35	35
woes	0.006401461713729805	0	0
12345	0.00642101293792201	1	4
23456	0.00642101293792201	0	6
34567	0.00642101293792201	0	6
45678	0.00642101293792201	0	7
567	0.00642101293792201	0	10
56789	0.00642101293792201	0	7
x23	0.00642101293792201	0	0
game	0.006570938535734258	38	11
log2	0.006593293287035252	0	1
len_	0.006665673025556828	0	5
cs	0.0067555229624028735	23	18
_len	0.006847492151225444	95	51
bit	0.006863015898767956	18	31
505	0.006911483470218912	0	1
515	0.006911483470218912	0	1
8160	0.006911483470218912	0	1
draw	0.006911483470218912	0	9
quit	0.006911483470218912	0	0
set_caption	0.006911483470218912	0	1
set_mode	0.006911483470218912	0	1
literal	0.006915796127741189	0	4
multiprocessing	0.006982142741839829	0	2
add_node	0.007020632375916623	0	2
on	0.007110402360062167	1350	1506
0o676236017	0.007117415938854863	0	1
format	0.007121010083381768	1	2
get_anti_nodes	0.007193137246587542	0	4
get_anti_nodes_p2	0.007193137246587542	0	2
0123456789a	0.007255966170531488	0	0
g1t	0.007255966170531488	0	0
g2t	0.007255966170531488	0	0
gc	0.007255966170531488	0	25
gct	0.007255966170531488	0	0
t0	0.007255966170531488	0	2
2000	0.007257961788906342	14	12
expand_cols	0.007264889691337516	0	2
expand_rows	0.007264889691337516	0	2
dec17	0.007296331596973885	0	0
intenum	0.007296331596973885	0	0
looking_for	0.007296331596973885	0	2
s3	0.007315294966348287	0	4
52	0.007349479202704817	2	1
determine	0.007349479202704817	0	1
determined	0.007349479202704817	0	1
dividing	0.007349479202704817	0	1
increase	0.007349479202704817	0	0
remainder	0.007349479202704817	0	3
equal	0.007404653051141939	1	2
200	0.007468891026291604	15	19
horizontal	0.007500692135115954	19	3
periodical	0.007500692135115954	0	1
vertical	0.007500692135115954	19	4
point	0.0076179308627764165	60	54
keyerror	0.0077849320400325325	0	0
00000	0.007787038202121467	6	23
000002	0.007787038202121467	0	2
000002111	0.007787038202121467	0	1
build	0.007787038202121467	0	0
create	0.007787038202121467	0	3
filling	0.007787038202121467	0	1
indices	0.007787038202121467	3	1
tables	0.007787038202121467	0	1
125	0.007796526392010009	1	1
55312	0.007796526392010009	0	1
60	0.007837588820502516	1	9
62	0.007837588820502516	2	4
new_seed	0.007837588820502516	0	2
up	0.007914556427090838	258	332
can_remove	0.007995529814476227	3	3
market	0.008202161299264753	0	0
monkey	0.008202161299264753	0	0
parse_int_lines	0.008202161299264753	0	1
10092	0.008229790916199355	0	1
2028	0.008229790916199355	0	1
9021	0.008229790916199355	0	1
vvvv	0.008229790916199355	0	2
vvvvv	0.008229790916199355	0	1
all_pairs_all_shortest_paths	0.008280876259119305	0	1
bits	0.008303854808551274	6	10
z06	0.008338377521634821	1	2
fullmatch	0.00835524710211195	0	1
walls	0.008385302609254264	0	11
scipy	0.008581278389088804	0	1
etc	0.00866077245425316	0	1
lot	0.00866077245425316	8	21
perfect	0.00866077245425316	0	1
takes	0.00866077245425316	0	1
timestamp	0.00866077245425316	0	1
timestamps	0.00866077245425316	0	1
too	0.00866077245425316	3	105
won	0.00866077245425316	0	1
starts	0.008701889562445908	18	34
clique	0.00878899607982411	0	40
avoid	0.00880055059342078	3	1
456	0.008907908390885053	5	14
max_steps	0.008908713845577463	10	2
480	0.00892727655484873	0	2
875318608908	0.00892727655484873	0	1
over	0.009074795262085506	1	7
round	0.009082705559453884	3	28
find_target	0.00910811690534429	0	2
calibrator	0.00912998953496726	0	0
get_value	0.00912998953496726	0	5
r_op	0.00912998953496726	0	4
just	0.009132485204113404	3	7
roll	0.009180783036255974	1	50
dx3	0.009217176795508543	0	2
dy3	0.009217176795508543	0	2
dz3	0.009217176795508543	0	2
idx1	0.009217176795508543	0	2
new_d	0.009258464169757601	28	26
999_999	0.009265891896185457	0	2
fill_lagoon	0.009349384946889125	0	1
midpoints	0.009349384946889125	0	1
pick	0.009349384946889125	0	0
whole	0.009349384946889125	0	3
1977	0.009367404163614569	0	1
abandon	0.009367404163614569	0	1
early	0.009367404163614569	0	1
old_sides	0.009371461942652313	0	1
26_501_365	0.009402430564279345	0	1
square	0.009402430564279345	0	13
285	0.009423788395210676	0	2
dec21	0.009426414373214932	0	0
directional	0.009426414373214932	0	4
directionalkeypad	0.009426414373214932	0	0
fewer	0.009426414373214932	0	2
key_1	0.009426414373214932	0	2
key_2	0.009426414373214932	0	2
maximize	0.009426414373214932	0	0
numericalkeypad	0.009426414373214932	0	0
presses	0.009426414373214932	5	5
subsequent	0.009426414373214932	0	2
target_keypad	0.009426414373214932	0	2
del	0.009441772765201405	5	29
this	0.009504050692449363	2	21
optional	0.009618196633108214	2	0
fall	0.009667062404939274	3	17
load	0.00967050848513789	37	10
z04	0.009709127052596312	1	2
z05	0.009709127052596312	1	2
facing	0.009709965970858013	0	14
todo	0.009789258982823823	0	4
dp3	0.009869827669652532	0	2
dq3	0.009869827669652532	0	2
p3	0.009869827669652532	0	2
ts	0.009869827669652532	710	501
to	0.009928230917017052	745	600
characters	0.010007861751560987	1	3
typing	0.010099542593533793	1	8
b_pattern	0.010117954360677493	0	2
c_pattern	0.010117954360677493	0	2
generate_base_patterns	0.010117954360677493	0	2
max_ip	0.010117954360677493	0	2
pat_bin	0.010117954360677493	0	2
pats	0.010117954360677493	0	2
tail_pattern	0.010117954360677493	0	2
target_value	0.010117954360677493	0	2
this_number_patterns	0.010117954360677493	0	2
11048	0.010218502764173656	0	1
7036	0.010218502764173656	0	1
num_iters	0.010263043279815144	0	2
roll_east	0.010263043279815144	0	2
roll_south	0.010263043279815144	0	2
roll_west	0.010263043279815144	0	2
clear	0.01046415883171535	0	2
ascii_letters	0.010589730957025489	0	1
combined	0.010589730957025489	0	1
conjuntion	0.010589730957025489	0	1
individual	0.010589730957025489	0	1
their	0.010589730957025489	0	1
those	0.010589730957025489	0	5
140	0.010629812369569254	4	3
1930	0.010629812369569254	0	1
436	0.010629812369569254	0	1
772	0.010629812369569254	15	8
aaaa	0.010629812369569254	0	0
bbcc	0.010629812369569254	0	0
bbcd	0.010629812369569254	0	0
eeec	0.010629812369569254	0	0
miiiiijjee	0.010629812369569254	0	0
miiisijeee	0.010629812369569254	0	0
mmmissjeee	0.010629812369569254	0	0
rrrriicccf	0.010629812369569254	0	0
rrrriiccff	0.010629812369569254	0	0
vviiicjjee	0.010629812369569254	0	0
vvivccjjee	0.010629812369569254	0	0
vvrcccjfff	0.010629812369569254	0	0
vvrrrccfff	0.010629812369569254	0	0
vvvvcjjcfe	0.010629812369569254	0	0
is_right_side	0.010862798728919527	0	4
hc	0.01088394925579723	0	4
back	0.01093738941206672	18	8
a_register	0.010944497395460826	0	3
mean	0.011147871800142086	0	3
into	0.011165182326832668	2	7
boat	0.011179759531921619	0	1
calculated	0.011179759531921619	0	1
during	0.011179759531921619	0	0
greater	0.011179759531921619	2	1
greatest	0.011179759531921619	0	1
less	0.011179759531921619	0	1
represents	0.011179759531921619	0	3
resulting	0.011179759531921619	0	2
runs	0.011179759531921619	1	1
symmetric	0.011179759531921619	0	1
symmetry	0.011179759531921619	0	2
therefore	0.011179759531921619	0	1
tt	0.011179759531921619	148	204
t²	0.011179759531921619	0	1
zero	0.011179759531921619	5	7
fast	0.01126533917626928	1	2
you	0.011290602705801425	48	8
enough	0.011320223175894338	0	1
hyper	0.011320223175894338	0	1
neutrino	0.011320223175894338	0	1
operational	0.011320223175894338	0	1
recursively	0.011320223175894338	0	0
works	0.011320223175894338	0	1
3267	0.0113399402573952	0	2
7290	0.0113399402573952	0	2
count_designs	0.011385613210128796	0	4
towel_patterns	0.011385613210128796	0	3
flipped	0.011452332093618876	0	2
not_mirrored	0.011452332093618876	0	2
num_smudges	0.011452332093618876	0	2
remaining	0.011452332093618876	0	2
shoelace	0.01173188479177919	0	3
10_000_000_000_000	0.011757686055506639	0	2
pebbles	0.011826017471365927	0	0
plutonian	0.011826017471365927	0	0
rm	0.011855987977686475	96	78
count_corners	0.01196014046225748	0	2
find_corners	0.01196014046225748	0	2
find_perimeters	0.01196014046225748	0	2
81	0.01202944925417196	2	7
num1	0.012064148900535233	0	2
num2	0.012064148900535233	0	2
find_moves	0.012068616357970378	0	2
prev_code	0.012068616357970378	0	2
_operation	0.012074725900579477	0	4
cgr	0.012074725900579477	0	1
hpc	0.012074725900579477	0	1
hwk	0.012074725900579477	0	1
inspecting	0.012074725900579477	0	1
manually	0.012074725900579477	0	2
qmd	0.012074725900579477	0	1
swapped	0.012074725900579477	0	7
tnt	0.012074725900579477	0	1
were	0.012074725900579477	0	2
z31	0.012074725900579477	0	1
z37	0.012074725900579477	0	1
ez	0.0120838280061741	0	6
rangemap	0.012124485830241243	0	0
through	0.01223138789373992	0	9
do_many	0.012277713234907056	0	4
do_many_jit	0.012277713234907056	0	2
num_accepted	0.012277713234907056	0	2
pool	0.012277713234907056	0	0
prop	0.012277713234907056	0	9
ra	0.012277713234907056	929	1238
xnx	0.012277713234907056	0	2
280	0.012377269750911642	0	1
__add__	0.012377269750911642	0	1
original	0.012377269750911642	6	6
p_x	0.012377269750911642	0	1
p_y	0.012377269750911642	0	1
solves	0.012377269750911642	0	13
passed	0.012502237170733163	0	2
bbrgwb	0.012577924275513581	0	1
bggr	0.012577924275513581	0	1
brgr	0.012577924275513581	0	1
brwrr	0.012577924275513581	0	1
bwu	0.012577924275513581	0	3
bwurrg	0.012577924275513581	0	1
gb	0.012577924275513581	0	4
gbbr	0.012577924275513581	0	1
rb	0.012577924275513581	0	11
rrbgbr	0.012577924275513581	0	1
ubwu	0.012577924275513581	0	1
wr	0.012577924275513581	0	15
know	0.012709111018330506	3	4
long	0.012709111018330506	0	17
4002	0.012715965707823502	0	1
_delta	0.01280292342745961	0	2
dec15	0.01280292342745961	0	0
xt	0.012815871261399422	341	222
can	0.012828336591554862	11	42
card_counts	0.01297881183159728	0	3
away	0.013018865948807327	1	1
exclusive	0.013018865948807327	0	1
inclusive	0.013018865948807327	0	1
throw	0.013018865948807327	0	1
0110101	0.013146788889556355	0	1
getlogger	0.013146788889556355	0	0
part1_2	0.013146788889556355	0	1
reached	0.013146788889556355	0	3
recursionerror	0.013146788889556355	0	0
30344604	0.013369292932331254	0	1
log10	0.013395833134617974	0	2
get_points_between	0.013444959886362216	0	6
1e9	0.013451494590045814	0	1
find_paths	0.013561259447848546	0	6
designs	0.01363558219376473	15	12
infty	0.013662175358016433	0	0
locs_in_paths	0.013662175358016433	0	3
several	0.013769561671437327	0	2
250	0.013822966940437824	0	2
part2_calc	0.013822966940437824	0	2
rect	0.013822966940437824	270	78
rect_color	0.013822966940437824	0	2
max_xy	0.013825765193262814	0	2
min_xy	0.013825765193262814	0	2
num_in_area	0.013825765193262814	0	3
to_check	0.013880272910400105	0	10
applypad1	0.013887696254636404	0	0
cost2	0.013887696254636404	0	5
line_int	0.013887696254636404	0	3
register_values	0.013913349415465601	0	6
rot	0.014041264751833246	0	4
0a	0.014068587971802039	0	0
789	0.014068587971802039	0	10
swapgates	0.014095756637384287	0	0
get_code_length	0.014139621559822402	0	3
path_between	0.014139621559822402	0	3
prefer	0.014139621559822402	0	4
reindeerstarship	0.014139621559822402	0	0
onsen	0.014232016512660994	0	3
getcombo	0.014234831877709726	0	0
raise	0.014236864758742019	7	7
card_nums	0.014378969703755533	0	2
rest_nums	0.014378969703755533	0	2
126384	0.014386522760928071	0	1
140a	0.014386522760928071	0	0
286a	0.014386522760928071	0	0
413a	0.014386522760928071	0	0
480a	0.014386522760928071	0	0
964a	0.014386522760928071	0	0
beginning	0.014404559794932914	0	2
separator	0.014479583592453785	0	7
ng	0.01449023603392276	791	924
any_	0.014500593607408909	0	11
cc1	0.014511932341062976	0	4
cc2	0.014511932341062976	0	4
g0	0.014511932341062976	0	0
g0t	0.014511932341062976	0	0
gpos	0.014517018571141098	0	2
expand	0.014529779382675032	72	9
expanded	0.014529779382675032	67	4
manhattan	0.014529779382675032	0	4
seen2	0.014555206263592075	0	0
disk	0.014592824279423464	64	28
strenum	0.014658228983829753	0	0
ascii	0.014698958405409634	10	1
box_id	0.014698958405409634	0	2
organize_to_boxes	0.014698958405409634	0	2
slot	0.014698958405409634	0	2
all_ops	0.014801272619097866	0	3
worked	0.014801272619097866	0	3
intvector	0.014804741504478802	0	0
bfs_layers	0.014940966676396257	0	1
count_quadrants	0.015001384270231908	0	2
robot_pattern	0.015001384270231908	0	0
11b	0.015036488657120954	2	0
22c	0.015036488657120954	0	0
22z	0.015036488657120954	0	0
parse_node	0.015036488657120954	0	3
walk_ghost_path	0.015036488657120954	0	3
walk_path	0.015036488657120954	0	3
common_mask	0.015176931541016245	0	2
mask_bin	0.015176931541016245	0	3
merge	0.015176931541016245	0	8
n_patterns	0.015176931541016245	0	3
convert	0.015186443602902165	1	7
loads	0.015394564919722712	0	3
roll_north	0.015394564919722712	0	3
kwargs	0.01539521558924243	0	6
nbr	0.015418259030850097	0	3
is_supporting	0.015536920127224794	0	2
xyzs	0.015536920127224794	0	1
com	0.015552802379748727	209	179
github	0.015552802379748727	0	4
https	0.015552802379748727	0	5
111	0.015574076404242933	0	3
to_idx	0.015574076404242933	0	2
instr	0.015673337232346082	80	129
78	0.015675177641005032	6	19
plant_seed_ranges	0.015675177641005032	0	4
sortedcontainers	0.015735463551179444	0	1
first_differences	0.0158924557491282	0	2
next_random	0.0158924557491282	0	2
random_sequence	0.0158924557491282	0	2
parse_int_line	0.01619298424525085	0	4
ground	0.016295164378993976	0	3
in_or_out	0.016295164378993976	0	1
pipe	0.016295164378993976	0	6
color	0.0163771090071851	41	27
dec22	0.016404322598529506	0	0
maxlen	0.016404322598529506	0	2
nth_secret	0.016404322598529506	0	2
all_shortest	0.01656175251823861	0	5
ends	0.01656175251823861	1	20
shortest_keypad	0.01656175251823861	0	2
shortest_numpad	0.01656175251823861	0	2
space_i	0.016659975728344784	0	2
tg	0.016881575205531064	8	12
base	0.01701910010368432	5	11
consecutive	0.017063497403262576	0	1
consistst	0.017063497403262576	0	1
differ	0.017063497403262576	37	15
most	0.017063497403262576	12	14
removing	0.017063497403262576	0	1
tolerate	0.017063497403262576	0	0
curve_fit	0.017162556778177608	0	2
fa	0.017162556778177608	42	202
fb	0.017162556778177608	0	2
fc	0.017162556778177608	0	2
gen	0.017162556778177608	7	13
last_seen	0.017162556778177608	0	2
w_mod_n	0.017162556778177608	0	0
pointing	0.017275494643677888	0	1
track	0.017275494643677888	18	8
fill	0.017302490295020335	4	12
2345j	0.017305082442129704	0	0
kjkkj	0.017305082442129704	0	0
from_	0.01732154490850632	6	22
super	0.017422512692131475	0	7
backslash	0.01759393951578485	0	1
escape	0.01759393951578485	0	1
slash	0.01759393951578485	0	1
unicode	0.01759393951578485	0	1
unintended	0.01759393951578485	0	1
order_correctly	0.017737170504851577	0	3
