word	coef	occ_gemini	occ_human
safe_to_disintegrate	-0.056596998524794294	9	0
moved	-0.056338465899941334	17	19
input_disk	-0.05622317708003877	2	0
finding	-0.05602532601627828	2	0
antpos	-0.055967144947142736	2	0
xdiff	-0.055967144947142736	2	0
ydiff	-0.055967144947142736	2	0
possible_arrangements	-0.05589036645851087	4	0
pushed	-0.055528282034993964	12	0
disk_arr	-0.05541898421864515	3	0
file_length	-0.05541898421864515	11	0
calculate_safety_factor	-0.05510628258676174	2	0
simulate_robots	-0.05510628258676174	2	0
udlr	-0.05501146262707765	0	0
find_best_path	-0.05479580235559125	3	0
func	-0.05477926007773999	2	40
z_wires	-0.05477926007773999	2	0
x_intersection	-0.054777289348860954	2	0
y_intersection	-0.054777289348860954	2	0
seq	-0.05406724878223066	44	40
total_middle	-0.053738014709375524	15	0
between	-0.053621610044350766	12	13
is_valid_update	-0.05331040172734269	2	0
update_str	-0.05331040172734269	2	0
remove	-0.0530622293482426	30	35
cols_left	-0.052876218030834324	2	0
rows_above	-0.052876218030834324	2	0
find_loop	-0.05284644544122544	8	0
check_prize	-0.05234761555753327	2	0
cur_x	-0.05234761555753327	2	0
cur_y	-0.05234761555753327	2	0
type1	-0.05208531143539087	6	0
type2	-0.05208531143539087	6	0
disk_map_input	-0.05198549947308713	2	0
type_match	-0.051909507232030395	4	0
find_trailheads	-0.05167331795496902	2	0
connected_groups	-0.05164337584068128	6	0
removed_connections	-0.05164337584068128	5	0
bit_name	-0.05133716749298032	3	0
get_char	-0.05112872299031445	12	0
left_side	-0.050858296879666476	2	0
op_combination	-0.050858296879666476	2	0
total_calibration	-0.050858296879666476	16	0
indexerror	-0.050073368684908075	0	0
prize	-0.05004533382831343	29	12
output	-0.0493154811959941	50	65
current_z	-0.0491597722721202	2	0
found_other_support	-0.0491597722721202	3	0
safe_to_remove	-0.0491597722721202	3	0
supported_supporters	-0.0491597722721202	3	0
temp_support_map	-0.0491597722721202	3	0
cheats_2s	-0.049102698265510274	2	0
count_greater_than_100	-0.049102698265510274	2	0
get_heat_loss	-0.049041993462506615	7	0
parallel	-0.04855993307336341	2	0
flip_flop	-0.04853636709095084	15	0
x_pos	-0.048288914581958886	2	0
y_pos	-0.048288914581958886	2	0
source	-0.04827304775311272	34	7
new_priority	-0.048218551866398326	10	0
priority	-0.048218551866398326	16	0
more	-0.04821193738991573	5	2
galaxy_index	-0.04811680562473695	4	0
input_lines	-0.047998731908227565	2	0
calculate_checksum	-0.047842191634778236	2	0
input_map	-0.047842191634778236	3	0
house	-0.04777052331696183	38	43
new_arrangement	-0.04757754073299935	4	0
end_galaxy	-0.047430416143001496	4	0
seeds_line	-0.04736881650915909	4	0
ordered_hands	-0.04720191417972263	4	0
curr_z	-0.047196892596039076	2	0
found_support	-0.047196892596039076	2	0
is_support	-0.047196892596039076	2	10
sup_z	-0.047196892596039076	2	0
implement	-0.04719539244710565	1	0
logic	-0.04719539244710565	2	2
moving	-0.04719539244710565	3	2
resting	-0.04719539244710565	1	0
temp_settled	-0.04719539244710565	1	0
total_middle_pages	-0.04708353769880111	3	0
next_direction	-0.0470343603762723	4	0
px2	-0.04663320029591734	3	0
py2	-0.04663320029591734	3	0
pulse_queue	-0.04644861348579469	4	0
do_not_mul	-0.04602809769076068	1	1
xmul	-0.04602809769076068	1	2
component1	-0.046026658489196653	5	0
component2	-0.046026658489196653	5	0
min_total_cost	-0.04586548369054632	3	0
example	-0.04548526542993642	4	0
infinity	-0.04548526542993642	1	0
sorted_hands_with_indices	-0.04539612491651166	3	0
values1	-0.04539612491651166	3	0
values2	-0.04539612491651166	3	0
an	-0.045368524558983964	1292	1555
happen	-0.04482552039540194	4	2
new_path	-0.04475306366686195	14	5
get_shortest_path	-0.04474574825421626	2	0
color_count	-0.0446911005367044	2	0
parse_game	-0.0446911005367044	2	0
subset_str	-0.0446911005367044	2	0
current_map_type	-0.044505354861635774	4	0
delta_x	-0.044369339786726185	2	0
pos2_x	-0.044369339786726185	2	0
pos2_y	-0.044369339786726185	2	0
vel2_x	-0.044369339786726185	2	0
vel2_y	-0.044369339786726185	2	0
x_intersect	-0.044369339786726185	4	0
y_intersect	-0.044369339786726185	4	0
256	-0.044355845911230284	5	11
added	-0.044151558313851175	0	5
next_val	-0.044151558313851175	26	0
sum_extrapolated_values	-0.044151558313851175	2	0
page_y	-0.04406160856016813	3	0
appears	-0.04404553583900283	3	0
lock_pins	-0.04383154830105877	6	0
vel_x	-0.04375990796024178	8	2
vel_y	-0.04375990796024178	8	2
highest_o	-0.04374986865336262	4	0
part_data	-0.04356897498176232	5	0
output_values	-0.04338946669568031	2	0
total_extrapolated_values	-0.0429397558706879	3	0
keypad	-0.042565476475272306	42	10
max_blue	-0.04250009342554031	4	0
max_green	-0.04250009342554031	4	0
max_red	-0.04250009342554031	4	0
exception	-0.042355990460161405	0	0
original_dist	-0.04200922563998859	2	0
group_sizes	-0.04191777484388317	5	0
59	-0.041890924279615646	4	0
72	-0.041890924279615646	20	11
calculate_card_points	-0.041890924279615646	2	0
calculate_total_points	-0.041890924279615646	2	0
card_data_lines	-0.041890924279615646	2	0
card_points	-0.041890924279615646	3	0
mark	-0.0413500222086583	4	0
parts_end	-0.041336337228711655	2	0
found_collision	-0.04124118730483372	3	0
supported_by_i	-0.04124118730483372	3	0
temp_support_graph	-0.04124118730483372	3	0
seconds	-0.04113653990838656	2	10
galaxy_cols	-0.04095898959509002	6	0
galaxy_rows	-0.04095898959509002	6	0
54	-0.04077714322044508	7	6
combination	-0.040583775219109386	9	25
cheat_dist	-0.040524615142877946	5	2
check_occurrence	-0.04048697406654772	2	0
new_steps	-0.040469726872091646	6	0
31	-0.03990977634102307	6	5
springs	-0.03981863637788669	30	16
total_high	-0.03907879408541083	4	0
total_low	-0.03907879408541083	4	0
full	-0.03899383130098023	1	10
next_pulse_type	-0.0389321304240228	3	0
id	-0.038298319119360505	792	786
accept	-0.03821191386122419	23	15
calculate_accepted_sum	-0.03821191386122419	2	0
crn	-0.03821191386122419	2	0
hdj	-0.03821191386122419	2	0
lnx	-0.03821191386122419	2	0
part_section	-0.03821191386122419	2	0
pv	-0.03821191386122419	2	0
qkq	-0.03821191386122419	2	0
qqz	-0.03821191386122419	2	0
workflow_section	-0.03821191386122419	2	0
robots	-0.03820405469647572	19	51
cols_to_double	-0.03808636626873105	6	0
rows_to_double	-0.03808636626873105	6	0
36	-0.0380466468907537	3	10
729	-0.03794746334668801	3	3
curr_seq_len	-0.037864732958365156	2	0
history_len	-0.037864732958365156	3	0
cost	-0.037699126774260766	58	61
galaxy1	-0.037640566965764094	7	0
galaxy2	-0.037640566965764094	7	0
oasis_report	-0.03751850846340168	3	0
process_oasis_report	-0.03751850846340168	2	0
sum_of_extrapolated_values	-0.03751850846340168	2	0
coords_to_keypad	-0.03734012822163921	2	0
group	-0.037289126401708755	92	56
18	-0.0372879020388733	9	15
reflect	-0.03715177999764575	51	7
checksum_result	-0.036945989479096754	2	0
blocked	-0.03692178753719537	2	5
final_bricks	-0.036780389135066135	6	0
r2	-0.03677751259610986	40	31
moves_in_direction	-0.03670320131746398	4	0
total_heat_loss	-0.03670320131746398	3	0
current_machines	-0.03669238695243707	4	0
current_straight	-0.03653053490372749	2	0
next_path	-0.03653053490372749	2	0
next_straight	-0.03653053490372749	2	0
starting_col	-0.03653053490372749	2	0
starting_row	-0.03653053490372749	2	0
total_length	-0.036087604218552706	3	0
calculate_next_secret	-0.035928474454035644	2	0
num_secrets	-0.035928474454035644	4	0
num_secrets_to_generate	-0.035928474454035644	2	0
simulate_secret_sequence	-0.035928474454035644	2	0
occurred	-0.0358521663891455	1	0
assuming	-0.03583648353516494	1	0
num_cols	-0.035804295138350276	7	4
num_rows	-0.035804295138350276	7	4
edge3	-0.03570302253017952	2	0
definition	-0.03543296327688504	1	0
problem	-0.03543296327688504	2	4
str1	-0.035401435634791964	3	0
str2	-0.035401435634791964	3	0
kind	-0.0350437121814362	15	15
conjunction_modules	-0.034836460114346	3	0
flop	-0.034836460114346	17	6
processed_modules	-0.034836460114346	3	0
parse_line	-0.034665064836723276	4	0
max_product	-0.03442891722712086	3	0
all_zero	-0.03431811290100756	3	0
total_next_values	-0.03431811290100756	3	0
next_h	-0.03430906578789488	3	0
kv	-0.03424049609236445	2	0
parts_list	-0.03424049609236445	3	0
decimal_output	-0.034224778328653546	2	0
99	-0.03416980226312482	1	4
get_new_pos	-0.03381795441002853	4	0
answer	-0.03353840978390957	1	2
collect	-0.03353840978390957	39	149
exiting	-0.03353840978390957	1	0
forever	-0.03353840978390957	1	0
upon	-0.03353840978390957	1	0
user	-0.03353840978390957	1	0
max_distance	-0.03337286717109208	3	0
group1	-0.033093397187192994	6	0
group2	-0.033093397187192994	6	0
supported_brick	-0.033056045974918014	3	0
initial_registers	-0.033023520455629035	2	0
input_registers	-0.033023520455629035	2	0
program_string	-0.033023520455629035	2	0
register_data	-0.033023520455629035	2	0
update_grid	-0.032868464779487856	9	0
other_support	-0.03277318151474681	5	0
time	-0.03274228997715481	66	141
broadcast	-0.032357578060633906	11	14
sorted_left	-0.03226983506259845	3	2
have	-0.032102227178402845	1	8
off	-0.03208409926368908	8	18
perimeter_counter	-0.03208336244539031	6	0
nnc	-0.03165707297198056	4	0
nnr	-0.03165707297198056	4	0
nameerror	-0.031285585084719264	0	0
syntaxerror	-0.031285585084719264	0	0
spring_type	-0.03116643929073863	2	0
blue	-0.03085248926667047	7	8
is_adjacent	-0.030839238588869368	3	0
red	-0.03030773391291521	22	43
qs	-0.030294534167458108	2	3
c_ant	-0.03017135929946411	3	0
r_ant	-0.03017135929946411	3	0
found_match	-0.030028097681923625	6	0
half	-0.029807523967413804	23	7
total_path_length	-0.02970172379163898	3	0
adjust	-0.02949263810744952	1	2
dest_pulses	-0.02930909556405812	3	0
last_pulse	-0.02930909556405812	2	0
module_state	-0.02930909556405812	6	0
module_state_memory	-0.02930909556405812	3	0
default	-0.029129111033325175	7	145
filename	-0.02878440391274459	1	2
freq	-0.028767652859109805	3	0
cube_str	-0.028742904167125948	2	0
hands_data	-0.02833351952098582	3	0
41	-0.028211592633244575	12	6
reverse	-0.02788313429955991	18	31
c_other	-0.027664617894170736	3	0
r_other	-0.027664617894170736	3	0
ratio	-0.027664617894170736	46	45
maximum	-0.027574939738403886	1	0
bin	-0.027242513907296314	20	38
zfill	-0.027242513907296314	4	0
best_path	-0.027133131206818147	6	4
wire_value	-0.02696001678162087	20	0
999	-0.026951494638035933	1	3
min_tokens	-0.02682426492725091	3	0
10279	-0.026792683974277504	3	1
12176	-0.026792683974277504	3	1
12748	-0.026792683974277504	3	1
18641	-0.026792683974277504	3	1
37	-0.026792683974277504	9	8
6450	-0.026792683974277504	3	1
7870	-0.026792683974277504	3	1
ex	-0.026704635254466567	542	294
ey	-0.026704635254466567	125	176
row_num	-0.026438109015417162	1	0
contain	-0.026362355402486548	1	2
raises	-0.026362355402486548	0	0
27	-0.026334806584658355	12	10
26	-0.026235721839336583	8	12
impossible	-0.026173807778766635	0	0
valid_combination	-0.026173807778766635	1	0
calculate_lava_volume	-0.026042179319011084	2	0
paint_lagoon	-0.026042179319011084	2	0
while	-0.025963001754288187	137	209
type_char	-0.025954753616015198	2	0
interconnected_sets	-0.025831620669760982	3	0
binary	-0.02548778587417385	8	2
right_side	-0.025429148439833238	1	4
was	-0.025429148439833238	1	1
current_dist	-0.02502965037831906	6	0
dist_from_start	-0.024880940898489447	4	0
queue2	-0.024880940898489447	4	0
skip	-0.02483150553258245	1	7
integer	-0.024669725800493047	15	3
new_moves_in_direction	-0.02446880087830932	2	0
bounds	-0.02428307938135561	3	7
but	-0.02414521829905555	12	37
numeric_code	-0.02414521829905555	2	0
calculate_total_shortest_path	-0.024058402812368474	2	0
galaxy1_coordinates	-0.024058402812368474	2	0
galaxy2_coordinates	-0.024058402812368474	2	0
pz	-0.02331660014795867	1	0
cleaned_step	-0.023230425200260117	3	0
down	-0.02311982873615618	18	30
never	-0.02310395305579544	3	0
iter	-0.023025136416879005	12	78
component_groups	-0.023013329244598327	3	0
green	-0.02290691455302512	7	9
component_group1	-0.022877943637938887	2	0
component_group2	-0.022877943637938887	2	0
whitespace	-0.022859643309163444	2	0
initial	-0.022834159770050128	31	18
insert	-0.022773721174022404	6	2
important	-0.022757397029701146	1	0
as	-0.022281014499691186	302	780
map_line	-0.022252677430817887	7	0
delta_y	-0.022184669893363092	1	0
past	-0.022184669893363092	1	0
galaxy_coords	-0.022145641203497116	4	0
166	-0.022075779156925587	1	0
224	-0.022075779156925587	2	0
260	-0.022075779156925587	1	0
complex	-0.022075779156925587	20	3
current_diff	-0.022075779156925587	17	0
idx	-0.02196410909804576	11	47
platform_list	-0.02187493432668131	2	0
tilt_platform_north	-0.02187493432668131	2	0
cheat_end	-0.021814652679456367	4	10
reset	-0.021752096903471792	0	5
box_moved	-0.021678731628310462	2	0
all_tokens_to_win	-0.02145941194180072	4	0
readline	-0.02126415998734236	29	0
current_op	-0.02118750776206785	6	0
rule_parts	-0.021053527170354306	4	3
separated	-0.02103085514977225	3	0
35	-0.020945462139807823	2	3
56	-0.020945462139807823	11	27
58	-0.020945462139807823	3	3
73	-0.020945462139807823	3	2
87	-0.020945462139807823	6	9
88	-0.020945462139807823	2	0
92	-0.020945462139807823	1	4
93	-0.020945462139807823	1	2
card_number	-0.020945462139807823	1	0
not	-0.020793227301024685	162	238
44	-0.020600178340528852	5	8
015232	-0.020526161542763363	2	0
0dc571	-0.020526161542763363	2	0
1b58a2	-0.020526161542763363	2	0
411b91	-0.020526161542763363	2	0
5713f0	-0.020526161542763363	2	0
59c680	-0.020526161542763363	2	0
70c710	-0.020526161542763363	2	0
7807d2	-0.020526161542763363	2	0
7a21e3	-0.020526161542763363	2	0
8ceee2	-0.020526161542763363	2	0
a77fa3	-0.020526161542763363	2	0
caa171	-0.020526161542763363	2	0
caa173	-0.020526161542763363	2	0
d2c081	-0.020526161542763363	2	0
get_coords	-0.020299170752002313	7	0
samx	-0.02024348703327386	0	0
exists	-0.020234863436045823	1	1
forward	-0.020234863436045823	1	1
zzz	-0.020177027498788074	0	0
seeds_str	-0.02001873178794908	4	0
sorted_right	-0.02001375680610221	2	2
end_row	-0.019309140559600722	2	0
1013	-0.019105956930612095	1	0
1339	-0.019105956930612095	1	0
1351	-0.019105956930612095	1	0
1416	-0.019105956930612095	1	0
1548	-0.019105956930612095	1	0
1623	-0.019105956930612095	1	0
1679	-0.019105956930612095	1	0
1716	-0.019105956930612095	1	0
1801	-0.019105956930612095	1	0
2006	-0.019105956930612095	1	0
2036	-0.019105956930612095	1	0
2067	-0.019105956930612095	1	0
2090	-0.019105956930612095	1	0
2127	-0.019105956930612095	1	0
2188	-0.019105956930612095	1	0
2244	-0.019105956930612095	1	0
2461	-0.019105956930612095	1	0
264	-0.019105956930612095	1	0
2662	-0.019105956930612095	1	0
2770	-0.019105956930612095	1	0
291	-0.019105956930612095	1	0
3333	-0.019105956930612095	1	0
3448	-0.019105956930612095	1	0
466	-0.019105956930612095	1	1
496	-0.019105956930612095	1	0
79	-0.019105956930612095	15	3
838	-0.019105956930612095	1	0
brace	-0.019105956930612095	1	0
closing	-0.019105956930612095	1	0
reject	-0.019105956930612095	0	0
cdv	-0.019011738749599275	3	0
dir	-0.018991774562539265	305	296
extrap_history_len	-0.018932366479182578	1	0
bid_str	-0.01888901301399055	2	0
hand_str	-0.01888901301399055	12	0
next_secret	-0.018858130696884814	6	8
visited2	-0.01866070567386708	3	0
current_id2	-0.018472994739548377	1	0
current_pos2	-0.018472994739548377	1	0
a_move_x	-0.018346193476218534	2	0
a_move_y	-0.018346193476218534	2	0
b_move_x	-0.018346193476218534	2	0
b_move_y	-0.018346193476218534	2	0
current_x	-0.018346193476218534	2	0
current_y	-0.018346193476218534	2	0
find_min_cost	-0.018346193476218534	2	0
xb	-0.018346193476218534	2	3
xp	-0.018346193476218534	112	32
yb	-0.018346193476218534	2	3
yp	-0.018346193476218534	140	75
adding	-0.018265267451863746	0	0
effectively	-0.018265267451863746	0	0
treat	-0.018265267451863746	1	0
very	-0.018265267451863746	1	4
reachable	-0.018141154018886697	24	1
here	-0.017949842013792756	6	18
source_num	-0.01768603842067595	5	0
valid_groups	-0.017439996113739288	4	0
calculate_group_sizes_product	-0.01721445861356043	2	0
plan	-0.01702250407702412	2	9
gd	-0.016909289367821392	7	7
rfg	-0.016909289367821392	2	2
distance_from_start	-0.01668643358554604	2	0
support_set	-0.016386590757373407	1	0
run_program	-0.016265347121529265	2	5
get_neighbor_positions	-0.01624569151194368	1	0
5400	-0.016144122820718487	3	2
8400	-0.016144122820718487	3	2
94	-0.016144122820718487	3	2
visited_perimeter	-0.016041681222695156	3	0
63	-0.01584833921151448	1	3
dig_lagoon	-0.015847132029049124	2	1
cheat_time_savings	-0.01582853648599028	2	0
end_node	-0.01582853648599028	2	0
original_time	-0.01582853648599028	2	0
disconnections	-0.015342219496398888	10	0
correct	-0.01528616801146353	28	11
ab_connected	-0.01500729856537478	2	0
ac_connected	-0.01500729856537478	2	0
bc_connected	-0.01500729856537478	2	0
initialize	-0.014872660470602069	0	0
reach	-0.014550810105834313	25	8
isalnum	-0.014325112335042588	1	0
element	-0.014313251956895963	1	0
destinations	-0.01427794402004731	15	4
fit	-0.014126125885966352	14	13
adv	-0.014054584824595038	3	2
bdv	-0.014054584824595038	3	1
bst	-0.014054584824595038	3	65
bxc	-0.014054584824595038	3	1
bxl	-0.014054584824595038	3	1
jnz	-0.014054584824595038	3	1
bqk	-0.013915084745291685	5	5
frj	-0.013915084745291685	5	5
tgd	-0.013915084745291685	5	5
y03	-0.013915084745291685	5	5
new_score_turn_ccw	-0.013879554359112976	3	0
new_score_turn_cw	-0.013879554359112976	3	0
decimal_value	-0.013841125310279635	3	0
robust	-0.013812362248516048	1	0
way	-0.013812362248516048	17	16
necessary	-0.013480008390810434	1	5
vx	-0.013152898598180689	21	25
vy	-0.013152898598180689	20	25
any	-0.0131224500628071	21	44
9a	-0.013021089659505542	1	0
34	-0.012440992440057818	5	16
find_start	-0.012440470449244723	2	0
nc2	-0.012440470449244723	2	0
neighbors2	-0.012440470449244723	2	0
nr2	-0.012440470449244723	2	0
process	-0.012436778433744147	37	42
rotate	-0.012424938509311064	0	2
brick_index	-0.012260129711688715	2	0
other_index	-0.012260129711688715	2	0
fertilizer_nums	-0.012253584692347918	2	0
humidity_nums	-0.012253584692347918	2	0
light_nums	-0.012253584692347918	2	0
location_nums	-0.012253584692347918	2	0
map_list	-0.012253584692347918	2	0
soil_nums	-0.012253584692347918	2	0
source_list	-0.012253584692347918	2	0
temperature_nums	-0.012253584692347918	2	0
water_nums	-0.012253584692347918	2	0
only	-0.01220622571935992	2	7
settled	-0.012086517680152054	32	7
min_index_left	-0.012053756883772533	4	0
min_index_right	-0.012053756883772533	4	0
n_unknown	-0.011894385183249838	1	0
each	-0.01169499459979665	27	16
lock	-0.011683425732942548	84	91
bfw	-0.011132067796233347	4	4
fgs	-0.011132067796233347	4	4
nrd	-0.011132067796233347	4	4
pbm	-0.011132067796233347	4	4
tnw	-0.011132067796233347	4	4
x03	-0.011132067796233347	4	4
path_len	-0.011086593370847463	24	8
new_directions	-0.011021302351354047	4	0
23	-0.011008199396132325	12	58
results	-0.010983543829248453	3	4
multiple	-0.010937467163340655	2	7
word_search_input	-0.010843395209560514	2	0
collisions	-0.010839365814155231	2	0
x00	-0.010757588033707714	4	5
y00	-0.010757588033707714	4	5
calculate_tokens	-0.01072970597090036	2	0
solve_machine	-0.01072970597090036	2	0
win_all_machines	-0.01072970597090036	2	0
explore_perimeter	-0.01069445414846343	2	0
boxes_moved	-0.010149585376001156	1	0
current_slope	-0.00959593160613833	6	0
itself	-0.009457218213963097	1	3
new_priority_turn_ccw	-0.00925303623940865	2	0
new_priority_turn_cw	-0.00925303623940865	2	0
step_cost	-0.00925303623940865	2	0
nodes	-0.009117923107304936	45	65
either	-0.00905861261257206	4	2
source_nums	-0.008843019210337975	2	0
arrangement	-0.008719998056869644	60	11
current_steps	-0.008647397397592533	3	0
efficiency	-0.00851125203851206	1	0
using	-0.00851125203851206	2	5
same	-0.008379008013552446	1	13
djm	-0.008349050847175011	3	3
fst	-0.008349050847175011	3	3
gnj	-0.008349050847175011	3	3
kjc	-0.008349050847175011	3	3
ntg	-0.008349050847175011	3	3
qhw	-0.008349050847175011	3	3
rvg	-0.008349050847175011	3	3
vdt	-0.008349050847175011	3	3
x01	-0.008349050847175011	3	3
y02	-0.008349050847175011	3	3
y04	-0.008349050847175011	3	3
update_position	-0.008265976763515533	3	0
end_r	-0.0077146626528886665	9	0
end_c	-0.007714662652888666	42	0
robot_moved	-0.00694454425696803	1	0
prev_c	-0.006397287737425555	4	2
prev_r	-0.006397287737425555	4	0
calculate_total_distance	-0.0060268784418862666	2	0
45	-0.005829545406419747	11	25
reachable_9s	-0.0058064370995866196	3	0
trailheads_scores	-0.0058064370995866196	3	0
12	-0.0056552187235775495	26	42
turn	-0.005638662075570542	683	952
count_arrangements	-0.005608587949911158	8	7
ffh	-0.005566033898116674	2	2
hwm	-0.005566033898116674	2	2
kpj	-0.005566033898116674	2	2
kwq	-0.005566033898116674	2	2
mjb	-0.005566033898116674	2	2
psh	-0.005566033898116674	2	2
wpb	-0.005566033898116674	2	2
x02	-0.005566033898116674	2	2
x04	-0.005566033898116674	2	2
y01	-0.005566033898116674	2	2
saving_time	-0.005380296489566403	2	0
placeholder	-0.00536485298545018	0	0
count_color	-0.005175957919118535	3	0
game_info	-0.005175957919118535	3	0
22	-0.005032085797877115	7	19
curr_dist	-0.004824789062311201	6	4
starting	-0.004732162813814161	4	6
15	-0.004684972458981263	7	18
bricks	-0.004341563351907319	52	36
14	-0.0039473237976827965	16	19
tilt_north	-0.003911243827099237	2	0
exclude	-0.003859496803174951	0	5
find_shortest_path	-0.003824846760090477	7	0
time_to_end	-0.0036795915678747093	3	0
new_steps_in_dir	-0.003595687147298529	4	0
is_valid_move	-0.0034684461226678546	6	0
yet	-0.0034602813275699086	1	0
parts_name	-0.0030614736291335477	2	0
calculates	-0.0030134392209431333	4	0
handling	-0.0030134392209431333	1	0
z00	-0.002783016949058337	1	1
z01	-0.002783016949058337	1	1
z02	-0.002783016949058337	1	1
z03	-0.002783016949058337	1	1
z07	-0.002783016949058337	1	1
z08	-0.002783016949058337	1	1
z09	-0.002783016949058337	1	1
z10	-0.002783016949058337	1	1
z11	-0.002783016949058337	1	1
z12	-0.002783016949058337	1	1
direction_new_col	-0.0027553255878385117	1	0
direction_new_row	-0.0027553255878385117	1	0
steps_in_dir	-0.0026967653604738962	6	0
cheat_list	-0.0024530610452498055	2	0
cheated	-0.0024530610452498055	2	0
save_time	-0.0024530610452498055	2	0
which	-0.002375928137604372	1	5
visited_neighbors	-0.002137614089211962	6	0
pattern_str	-0.0021119718320194935	2	0
move_robot	-0.0020580411388266477	2	6
min_heat	-0.0019708999109248424	17	0
new_heat_loss	-0.0017978435736492645	2	0
pattern	-0.0017755005407068152	67	115
sort	-0.001641485840709613	49	101
cells	-0.0015993219343563888	1	1
marks	-0.0015993219343563888	1	0
visiting	-0.0015993219343563888	1	0
is_safe	-0.0015442478800234839	16	23
acceptance	-0.0015307368145667738	1	0
based	-0.0014943612049674493	5	2
total_heat	-0.0014781749331936316	6	0
ccw	-0.001458189491852946	3	0
cw	-0.001458189491852946	6	0
region_areas	-0.0014250760594746415	4	0
new_rows	-0.0013508630773245546	3	0
total_shortest_path	-0.0013508630773245546	5	0
wins	-0.0011003760295704294	10	17
counts	-0.0010785283704260317	83	32
initial_path	-0.0009854499554624212	2	0
node_name	-0.0006412153965450948	4	0
inputs	-0.00027718387317117156	4	8
enter	-0.00023856603331497015	1	13
please	-0.00023856603331497015	0	0
clockwise	-0.00021442244206147407	1	0
next_cost	-0.00021442244206147407	2	0
connected_components	-0.0001971623865692342	16	4
max_path_length	-0.00019569056841572973	4	0
new_path_length	-0.00019569056841572973	6	0
indicate	-0.00012285390793264963	0	0
unknown	-9.527463069344457e-06	1	1
location_ids_1	-5.07406616723216e-19	0	7
location_ids_2	-5.07406616723216e-19	0	7
deltas	-4.885686039762804e-19	0	4
reportchecker	-4.885686039762804e-19	0	0
reveals	-3.2580275283189407e-19	0	6
pulls	-3.0466081046842675e-19	0	4
all_decreasing	-2.442843019881402e-19	0	2
all_increasing	-2.442843019881402e-19	0	2
can_be_made_safe	-2.442843019881402e-19	0	2
dec02	-2.442843019881402e-19	0	0
gradual_slope	-2.442843019881402e-19	0	2
garden	-1.9827347229328663e-19	0	6
garden_pos	-1.9827347229328663e-19	0	4
_sides	-1.9590178004097458e-19	0	6
bulk_price	-1.9590178004097458e-19	0	3
fences	-1.9590178004097458e-19	0	3
fencing	-1.9590178004097458e-19	0	3
side	-1.9590178004097458e-19	3	47
is_slope_step	-1.7889335846010822e-19	2	0
is_valid_step	-1.7889335846010822e-19	2	0
id1	-1.702197410802242e-19	0	2
id2	-1.702197410802242e-19	1	2
minimum_cubes	-1.6290137641594704e-19	0	3
parse_cubes	-1.6290137641594704e-19	0	3
3d	-1.5229228875158692e-19	0	2
cmp_to_key	-1.3010426069826053e-19	0	1
nosed	-1.221421509940701e-19	0	0
v3	-1.043544591017298e-19	0	3
dec12	-9.913673614664332e-20	0	0
garden_map	-9.913673614664332e-20	0	2
prev_x	-9.913673614664332e-20	0	2
prev_y	-9.913673614664332e-20	0	2
num_winning	-9.388513187366665e-20	0	5
from_iterable	-9.114074512456271e-20	0	1
add_pos	-7.379351036479465e-20	0	7
map_lines	-7.372574772901431e-20	5	0
count_cheats	-6.505213034913026e-20	0	3
simplegrid	-6.505213034913026e-20	0	0
this_save	-6.505213034913026e-20	0	3
counted	-5.475591547966221e-20	1	0
subtract	-5.475591547966221e-20	0	0
difference_update	-4.956836807332166e-20	0	1
ticket_pattern	-3.181455749887152e-20	0	0
tickets	-3.181455749887152e-20	0	2
winning	-3.181455749887152e-20	40	8
_regions	-1.8566962203814265e-20	0	7
plant	-1.8566962203814265e-20	0	8
getstate	-9.75781955236954e-21	0	0
bag	-7.318364664277155e-21	0	2
cube_descriptions	-7.318364664277155e-21	0	2
cube_patterns	-7.318364664277155e-21	0	0
game_pattern	-7.318364664277155e-21	0	0
reveal	-7.318364664277155e-21	0	6
a_presses	-6.505213034913026e-21	0	3
clawmachine	-6.505213034913026e-21	0	0
play	-6.505213034913026e-21	0	13
shuffle	-2.168404344971009e-21	0	1
161	5.4210108624275225e-21	0	2
_mul	5.4210108624275225e-21	1	7
undo	5.4210108624275225e-21	0	1
gallivant	1.0397329427546537e-20	0	0
guard	1.0397329427546537e-20	4	5
position_ahead	1.0397329427546537e-20	0	1
helpers	1.0570971181733669e-20	0	1
nbs	1.0570971181733669e-20	0	1
do_string	1.0842021724855045e-20	0	3
multiply	1.0842021724855045e-20	0	3
claw	1.0842021724855045e-20	0	0
contraption	1.0842021724855045e-20	0	0
dec06	2.0794658855093074e-20	0	0
reset_and_set_pos	2.0794658855093074e-20	0	2
dec20	2.1141942363467337e-20	0	0
grid_map	2.1141942363467337e-20	0	2
skip_steps	2.1141942363467337e-20	0	2
multiplication_statements	2.168404344971009e-20	0	4
b_presses	2.168404344971009e-20	0	2
dec13	2.168404344971009e-20	0	0
collinearity	2.558039500707987e-20	0	0
resonant	2.558039500707987e-20	0	7
guardpatrol	2.7393045514204076e-20	0	0
patrol	2.7393045514204076e-20	0	3
teleport	2.7393045514204076e-20	0	3
turn_right	2.7393045514204076e-20	0	3
ways1	3.035766082959413e-20	0	2
get_guard_pos	4.119968255444917e-20	2	3
move_guard	4.119968255444917e-20	2	0
lab_map	4.158931771018615e-20	0	4
obs_x	4.158931771018615e-20	0	4
