word	coef	occ_gemini	occ_human
pq	-0.05776264818813421	28	73
udlr	-0.05772718455975568	0	0
antpos	-0.057179576925588595	2	0
xdiff	-0.057179576925588595	2	0
ydiff	-0.057179576925588595	2	0
reg_c	-0.056419866054112686	3	0
lengths	-0.05633575937716788	27	2
code	-0.056025287144305075	88	62
is_valid_update	-0.056009525868070564	2	0
update_str	-0.056009525868070564	2	0
connected_groups	-0.0558891782845545	6	0
removed_connections	-0.0558891782845545	5	0
x_intersection	-0.05563496258927594	2	0
y_intersection	-0.05563496258927594	2	0
is_possible	-0.05543378306903693	8	6
check_prize	-0.0549684516865105	2	0
cur_x	-0.0549684516865105	2	0
cur_y	-0.0549684516865105	2	0
pushed	-0.054883213104523355	12	0
total_middle	-0.05449454650910365	15	0
disk_arr	-0.053855543877282	3	0
file_length	-0.053855543877282	11	0
get_char	-0.05363515109547135	12	0
between	-0.053474125856634316	12	13
remove	-0.0533465863603154	30	35
type_match	-0.05325954269283155	4	0
input_lines	-0.052922924976517925	2	0
accepted_sum	-0.052880893677194896	17	0
process_part	-0.052880893677194896	3	0
galaxy_index	-0.05269474385687222	4	0
disk_map_input	-0.05258830722882569	2	0
cube	-0.05244046929685112	20	13
find_loop	-0.05235845541280887	8	0
calculate_safety_factor	-0.051922094182211026	2	0
simulate_robots	-0.051922094182211026	2	0
ordered_hands	-0.050927258733163505	4	0
bit_name	-0.05085243464916328	3	0
springs	-0.05056551812515038	30	16
parallel	-0.05049104932742078	2	0
do_not_mul	-0.05048976379520109	1	1
xmul	-0.05048976379520109	1	2
total_2000th_secrets	-0.050427198460869176	3	0
source	-0.05039939257700207	34	7
new_priority	-0.05027209951242754	10	0
priority	-0.05027209951242754	16	0
get_heat_loss	-0.05019666248066483	7	0
cols_left	-0.050135286674594305	2	0
rows_above	-0.050135286674594305	2	0
page_y	-0.04997576724792941	3	0
cheats_2s	-0.04969032144625701	2	0
count_greater_than_100	-0.04969032144625701	2	0
component1	-0.04958033945263856	5	0
component2	-0.04958033945263856	5	0
next_direction	-0.049395628025741226	4	0
house	-0.04897982304713157	38	43
type1	-0.04858880999518144	6	0
type2	-0.04858880999518144	6	0
max_blue	-0.048470852494141875	4	0
max_green	-0.048470852494141875	4	0
max_red	-0.048470852494141875	4	0
color_count	-0.048370343548037785	2	0
parse_game	-0.048370343548037785	2	0
subset_str	-0.048370343548037785	2	0
found_collision	-0.04834993087976919	3	0
supported_by_i	-0.04834993087976919	3	0
temp_support_graph	-0.04834993087976919	3	0
seq	-0.04833492027509991	44	40
current_z	-0.04826159293384042	2	0
found_other_support	-0.04826159293384042	3	0
safe_to_remove	-0.04826159293384042	3	0
supported_supporters	-0.04826159293384042	3	0
temp_support_map	-0.04826159293384042	3	0
end_galaxy	-0.04781769007397554	4	0
more	-0.04762950076751145	5	2
indexerror	-0.047624305245848715	0	0
left_side	-0.04761984306327102	2	0
op_combination	-0.04761984306327102	2	0
total_calibration	-0.04761984306327102	16	0
flip_flop	-0.04713620846397855	15	0
calculate_checksum	-0.04686111230236385	2	0
input_map	-0.04686111230236385	3	0
delta_x	-0.04685281999427628	2	0
pos2_x	-0.04685281999427628	2	0
pos2_y	-0.04685281999427628	2	0
vel2_x	-0.04685281999427628	2	0
vel2_y	-0.04685281999427628	2	0
x_intersect	-0.04685281999427628	4	0
y_intersect	-0.04685281999427628	4	0
seeds_line	-0.04682921700932916	4	0
find_trailheads	-0.046734045052070565	2	0
part_data	-0.04669234115049052	5	0
an	-0.04653749249772294	1292	1555
original_dist	-0.046347782215805655	2	0
highest_o	-0.04627503548575513	4	0
implement	-0.04622987362562738	1	0
logic	-0.04622987362562738	2	2
moving	-0.04622987362562738	3	2
resting	-0.04622987362562738	1	0
temp_settled	-0.04622987362562738	1	0
happen	-0.04552352859529701	4	2
mark	-0.04545848841656717	4	0
curr_z	-0.04541726958831488	2	0
found_support	-0.04541726958831488	2	0
is_support	-0.04541726958831488	2	10
sup_z	-0.04541726958831488	2	0
256	-0.04522206600357974	5	11
is_safe	-0.04510930631656764	16	23
prize	-0.04509298089670514	29	12
59	-0.04509033577175385	4	0
72	-0.04509033577175385	20	11
calculate_card_points	-0.04509033577175385	2	0
calculate_total_points	-0.04509033577175385	2	0
card_data_lines	-0.04509033577175385	2	0
card_points	-0.04509033577175385	3	0
new_arrangement	-0.044900475812802904	4	0
added	-0.04483838521804823	0	5
next_val	-0.04483838521804823	26	0
sum_extrapolated_values	-0.04483838521804823	2	0
total_middle_pages	-0.044603858720811074	3	0
x_pos	-0.04446299257467368	2	0
y_pos	-0.04446299257467368	2	0
parts_end	-0.044449944291786475	2	0
vel_x	-0.04434536957858111	8	2
vel_y	-0.04434536957858111	8	2
px2	-0.04433290693056925	3	0
py2	-0.04433290693056925	3	0
pulse_queue	-0.04430926675903512	4	0
new_path	-0.044099066621184145	14	5
current_map_type	-0.04391453131564384	4	0
cheat_dist	-0.04376972458974368	5	2
exception	-0.04372384941049361	0	0
get_shortest_path	-0.04348810769841261	2	0
group_sizes	-0.04333771347960493	5	0
appears	-0.043270625240243984	3	0
new_steps	-0.04325282470583408	6	0
sorted_hands_with_indices	-0.04298816828344485	3	0
values1	-0.04298816828344485	3	0
values2	-0.04298816828344485	3	0
31	-0.04271423470234942	6	5
54	-0.04265885667236666	7	6
galaxy_cols	-0.04260456053128417	6	0
galaxy_rows	-0.04260456053128417	6	0
total_extrapolated_values	-0.04255354635969976	3	0
example	-0.042098017747650124	4	0
infinity	-0.042098017747650124	1	0
num_cols	-0.04174350755537201	7	4
num_rows	-0.04174350755537201	7	4
36	-0.04166586718148971	3	10
curr_seq_len	-0.04135658413913937	2	0
history_len	-0.04135658413913937	3	0
comp	-0.041232346701242886	188	49
min_total_cost	-0.04114871719407696	3	0
id	-0.04099329750740286	792	786
full	-0.04081285103868271	1	10
robots	-0.040681487737687705	19	51
group	-0.04048432069942753	92	56
check_occurrence	-0.04042526338150961	2	0
output_values	-0.04037630418070969	2	0
combination	-0.040235565785442476	9	25
answer	-0.03999189781089429	1	2
collect	-0.03999189781089429	39	149
exiting	-0.03999189781089429	1	0
forever	-0.03999189781089429	1	0
upon	-0.03999189781089429	1	0
user	-0.03999189781089429	1	0
next_pulse_type	-0.039944657019623665	3	0
time	-0.03989221797857457	66	141
keypad	-0.03959002442589341	42	10
total_length	-0.039521057892654164	3	0
lock_pins	-0.03923702221198557	6	0
assuming	-0.03881586431902209	1	0
current_straight	-0.03869385001404854	2	0
next_path	-0.03869385001404854	2	0
next_straight	-0.03869385001404854	2	0
starting_col	-0.03869385001404854	2	0
starting_row	-0.03869385001404854	2	0
seconds	-0.038547383251639714	2	10
18	-0.038278554213072864	9	15
str1	-0.038195444049872636	3	0
str2	-0.038195444049872636	3	0
total_high	-0.037548642635779034	4	0
total_low	-0.037548642635779034	4	0
max_product	-0.037259452189702995	3	0
occurred	-0.037216860420698175	1	0
oasis_report	-0.03720089818767354	3	0
process_oasis_report	-0.03720089818767354	2	0
sum_of_extrapolated_values	-0.03720089818767354	2	0
729	-0.037180045442440496	3	3
moves_in_direction	-0.0371462585506422	4	0
total_heat_loss	-0.0371462585506422	3	0
perimeter_counter	-0.03662128339649402	6	0
kind	-0.03606385221079255	15	15
all_zero	-0.03596941279690522	3	0
total_next_values	-0.03596941279690522	3	0
checksum_result	-0.03590369591818801	2	0
definition	-0.035581044066523536	1	0
problem	-0.035581044066523536	2	4
accept	-0.03525392911812993	23	15
calculate_accepted_sum	-0.03525392911812993	2	0
crn	-0.03525392911812993	2	0
hdj	-0.03525392911812993	2	0
lnx	-0.03525392911812993	2	0
part_section	-0.03525392911812993	2	0
pv	-0.03525392911812993	2	0
qkq	-0.03525392911812993	2	0
qqz	-0.03525392911812993	2	0
workflow_section	-0.03525392911812993	2	0
coords_to_keypad	-0.03523022741697121	2	0
calculate_next_secret	-0.0351301853659045	2	0
num_secrets	-0.0351301853659045	4	0
num_secrets_to_generate	-0.0351301853659045	2	0
simulate_secret_sequence	-0.0351301853659045	2	0
reflect	-0.03511646911187398	51	7
cols_to_double	-0.03488154769843718	6	0
rows_to_double	-0.03488154769843718	6	0
final_bricks	-0.034801748465721496	6	0
galaxy1	-0.03459890501838255	7	0
galaxy2	-0.03459890501838255	7	0
get_new_pos	-0.0345440349786852	4	0
update_grid	-0.03447973998994589	9	0
off	-0.03442986937639929	8	18
max_distance	-0.03418687512375426	3	0
group1	-0.0339710447496703	6	0
group2	-0.0339710447496703	6	0
c_ant	-0.03390337691952168	3	0
r_ant	-0.03390337691952168	3	0
decimal_output	-0.03390162309944221	2	0
parse_line	-0.033755376922805364	4	0
initial_registers	-0.03365282345127417	2	0
input_registers	-0.03365282345127417	2	0
program_string	-0.03365282345127417	2	0
register_data	-0.03365282345127417	2	0
next_h	-0.03359029946505752	3	0
99	-0.03353614918784808	1	4
conjunction_modules	-0.03323195006927635	3	0
flop	-0.03323195006927635	17	6
processed_modules	-0.03323195006927635	3	0
nnc	-0.03321147397607946	4	0
nnr	-0.03321147397607946	4	0
current_machines	-0.03291897375526156	4	0
spring_type	-0.03285586744616522	2	0
other_support	-0.03217439528922696	5	0
supported_brick	-0.031922516198566064	3	0
interconnected_sets	-0.031846853521150534	3	0
kv	-0.031555992224514814	2	0
parts_list	-0.031555992224514814	3	0
41	-0.031490786378607784	12	6
blue	-0.03144963004863977	7	8
broadcast	-0.03142413897598569	11	14
total_path_length	-0.03133639741715346	3	0
cost	-0.031226678521618895	58	61
cleaned_step	-0.031077875106453563	3	0
edge3	-0.031002496899443132	2	0
blocked	-0.030988913897634453	2	5
red	-0.03092479954679691	22	43
hands_data	-0.030473495028945002	3	0
is_adjacent	-0.030127392983302085	3	0
sorted_left	-0.029966050524775096	3	2
have	-0.029853907770845546	1	8
half	-0.02985313870627282	23	7
filename	-0.029815973124620098	1	2
maximum	-0.029771805888915898	1	0
best_path	-0.029160601647882128	6	4
calculate_lava_volume	-0.02913211379317528	2	0
paint_lagoon	-0.02913211379317528	2	0
qs	-0.02912348435845577	2	3
ex	-0.02910920219161834	542	294
ey	-0.02910920219161834	125	176
not	-0.029071505097021815	162	238
freq	-0.029005105817661934	3	0
nameerror	-0.02882998510229118	0	0
syntaxerror	-0.02882998510229118	0	0
r2	-0.02873667192856189	40	31
bin	-0.028351186904159106	20	38
zfill	-0.028351186904159106	4	0
dest_pulses	-0.028161481976834282	3	0
last_pulse	-0.028161481976834282	2	0
module_state	-0.028161481976834282	6	0
module_state_memory	-0.028161481976834282	3	0
wire_value	-0.028045344794752004	20	0
adjust	-0.0278574249986465	1	2
initial	-0.027585713299556506	31	18
impossible	-0.02748422584325525	0	0
valid_combination	-0.02748422584325525	1	0
cube_str	-0.027473321553585933	2	0
10279	-0.027191903081184302	3	1
12176	-0.027191903081184302	3	1
12748	-0.027191903081184302	3	1
18641	-0.027191903081184302	3	1
37	-0.027191903081184302	9	8
6450	-0.027191903081184302	3	1
7870	-0.027191903081184302	3	1
default	-0.027126472565729132	7	145
reverse	-0.027079217674793467	18	31
27	-0.026723852957735113	12	10
999	-0.026694276921331375	1	3
26	-0.026680974635901324	8	12
type_char	-0.026629771346415775	2	0
c_other	-0.02657360045443394	3	0
r_other	-0.02657360045443394	3	0
ratio	-0.02657360045443394	46	45
contain	-0.02650380575554462	1	2
raises	-0.02650380575554462	0	0
cheat_end	-0.02644462937438412	4	10
calculate_total_shortest_path	-0.02634737192843611	2	0
galaxy1_coordinates	-0.02634737192843611	2	0
galaxy2_coordinates	-0.02634737192843611	2	0
skip	-0.026192914774852624	1	7
down	-0.026044243184453305	18	30
but	-0.02576064010620437	12	37
numeric_code	-0.02576064010620437	2	0
current_dist	-0.0256401563428157	6	0
found_match	-0.025383661004435724	6	0
binary	-0.02512518786119708	8	2
row_num	-0.025067643337297153	1	0
lock	-0.024978525451705133	84	91
component_groups	-0.02479016972631928	3	0
new_moves_in_direction	-0.0247641723670948	2	0
bounds	-0.024606280577142422	3	7
never	-0.024488875105293354	3	0
important	-0.024451860200653965	1	0
next_secret	-0.024415597924126856	6	8
here	-0.024321182977535317	6	18
whitespace	-0.024216408095320864	2	0
component_group1	-0.024156871503592425	2	0
component_group2	-0.024156871503592425	2	0
current_op	-0.02405095007599884	6	0
zzz	-0.023816587456576603	0	0
right_side	-0.02380992153163551	1	4
was	-0.02380992153163551	1	1
dist_from_start	-0.0238053749103696	4	0
queue2	-0.0238053749103696	4	0
delta_y	-0.02342640999713814	1	0
past	-0.02342640999713814	1	0
min_tokens	-0.023389488944424303	3	0
while	-0.023221784964091587	137	209
integer	-0.023185755622575254	15	3
platform_list	-0.023137517742877565	2	0
tilt_platform_north	-0.023137517742877565	2	0
get_coords	-0.023098265246952025	7	0
box_moved	-0.02304314324078199	2	0
separated	-0.022875596118779793	3	0
galaxy_coords	-0.02272551402103042	4	0
35	-0.022545167885876925	2	3
56	-0.022545167885876925	11	27
58	-0.022545167885876925	3	3
73	-0.022545167885876925	3	2
87	-0.022545167885876925	6	9
88	-0.022545167885876925	2	0
92	-0.022545167885876925	1	4
93	-0.022545167885876925	1	2
card_number	-0.022545167885876925	1	0
166	-0.022419192609024113	1	0
224	-0.022419192609024113	2	0
260	-0.022419192609024113	1	0
complex	-0.022419192609024113	20	3
current_diff	-0.022419192609024113	17	0
green	-0.022395072868160556	7	9
pz	-0.022166453465284626	1	0
map_line	-0.02195726565782192	7	0
results	-0.021923261859093754	3	4
readline	-0.0219034982958997	29	0
015232	-0.02170286859299651	2	0
0dc571	-0.02170286859299651	2	0
1b58a2	-0.02170286859299651	2	0
411b91	-0.02170286859299651	2	0
5713f0	-0.02170286859299651	2	0
59c680	-0.02170286859299651	2	0
70c710	-0.02170286859299651	2	0
7807d2	-0.02170286859299651	2	0
7a21e3	-0.02170286859299651	2	0
8ceee2	-0.02170286859299651	2	0
a77fa3	-0.02170286859299651	2	0
caa171	-0.02170286859299651	2	0
caa173	-0.02170286859299651	2	0
d2c081	-0.02170286859299651	2	0
exists	-0.02162641235291704	1	1
forward	-0.02162641235291704	1	1
reset	-0.021604109533704032	0	5
insert	-0.021161692766697847	6	2
extrap_history_len	-0.020678292069569684	1	0
nodes	-0.02060968139707245	45	65
cdv	-0.02033545807524715	3	0
bid_str	-0.02031566335262999	2	0
hand_str	-0.02031566335262999	12	0
44	-0.020281951360698915	5	8
samx	-0.020212631690754806	0	0
destinations	-0.01961384204679408	15	4
adding	-0.01934692500702427	0	0
effectively	-0.01934692500702427	0	0
treat	-0.01934692500702427	1	0
very	-0.01934692500702427	1	4
as	-0.019340811805903187	302	780
iter	-0.01927675909287786	12	78
reachable	-0.019037025281655212	24	1
rule_parts	-0.018939310178729206	4	3
end_row	-0.018912810616804096	2	0
dig_lagoon	-0.018829200141118406	2	1
all_tokens_to_win	-0.01871159115553943	4	0
calculate_group_sizes_product	-0.018629726094851497	2	0
idx	-0.01858650973522819	11	47
ab_connected	-0.018573455145693897	2	0
ac_connected	-0.018573455145693897	2	0
bc_connected	-0.018573455145693897	2	0
sorted_right	-0.018479743130038473	2	2
visited_perimeter	-0.01831064169824701	3	0
process	-0.018238687313343112	37	42
current_id2	-0.017951847959094006	1	0
current_pos2	-0.017951847959094006	1	0
visited2	-0.017854031182777196	3	0
correct	-0.017635638627843037	28	11
1013	-0.017626964559064966	1	0
1339	-0.017626964559064966	1	0
1351	-0.017626964559064966	1	0
1416	-0.017626964559064966	1	0
1548	-0.017626964559064966	1	0
1623	-0.017626964559064966	1	0
1679	-0.017626964559064966	1	0
1716	-0.017626964559064966	1	0
1801	-0.017626964559064966	1	0
2006	-0.017626964559064966	1	0
2036	-0.017626964559064966	1	0
2067	-0.017626964559064966	1	0
2090	-0.017626964559064966	1	0
2127	-0.017626964559064966	1	0
2188	-0.017626964559064966	1	0
2244	-0.017626964559064966	1	0
2461	-0.017626964559064966	1	0
264	-0.017626964559064966	1	0
2662	-0.017626964559064966	1	0
2770	-0.017626964559064966	1	0
291	-0.017626964559064966	1	0
3333	-0.017626964559064966	1	0
3448	-0.017626964559064966	1	0
466	-0.017626964559064966	1	1
496	-0.017626964559064966	1	0
79	-0.017626964559064966	15	3
838	-0.017626964559064966	1	0
brace	-0.017626964559064966	1	0
closing	-0.017626964559064966	1	0
reject	-0.017626964559064966	0	0
run_program	-0.01759461816780056	2	5
63	-0.01738895956815114	1	3
each	-0.017351706720019427	27	16
distance_from_start	-0.01709343756187713	2	0
seeds_str	-0.016922440669623808	4	0
plan	-0.016741588590710472	2	9
cheat_time_savings	-0.01660573698803973	2	0
end_node	-0.01660573698803973	2	0
original_time	-0.01660573698803973	2	0
disconnections	-0.016526779817546185	10	0
a_move_x	-0.01645948687763078	2	0
a_move_y	-0.01645948687763078	2	0
b_move_x	-0.01645948687763078	2	0
b_move_y	-0.01645948687763078	2	0
current_x	-0.01645948687763078	2	0
current_y	-0.01645948687763078	2	0
find_min_cost	-0.01645948687763078	2	0
xb	-0.01645948687763078	2	3
xp	-0.01645948687763078	112	32
yb	-0.01645948687763078	2	3
yp	-0.01645948687763078	140	75
support_set	-0.01608719764461348	1	0
bqk	-0.01607858609109322	5	5
frj	-0.01607858609109322	5	5
tgd	-0.01607858609109322	5	5
y03	-0.01607858609109322	5	5
adv	-0.015921679898654482	3	2
bdv	-0.015921679898654482	3	1
bst	-0.015921679898654482	3	65
bxc	-0.015921679898654482	3	1
bxl	-0.015921679898654482	3	1
jnz	-0.015921679898654482	3	1
initialize	-0.015779774383157974	0	0
5400	-0.015702762999767788	3	2
8400	-0.015702762999767788	3	2
94	-0.015702762999767788	3	2
reach	-0.015702677465967416	25	8
new_score_turn_ccw	-0.015599544302224901	3	0
new_score_turn_cw	-0.015599544302224901	3	0
isalnum	-0.015228171274529157	1	0
get_neighbor_positions	-0.015188117877496642	1	0
9a	-0.01456605689658764	1	0
element	-0.014184515453233255	1	0
source_num	-0.014117050021616806	5	0
12	-0.014079062884765136	26	42
necessary	-0.014022672397376002	1	5
gd	-0.013659549254852023	7	7
rfg	-0.013659549254852023	2	2
fit	-0.013420255933522342	14	13
decimal_value	-0.013140607165038351	3	0
23	-0.013099187131296779	12	58
bfw	-0.012862868872874578	4	4
fgs	-0.012862868872874578	4	4
nrd	-0.012862868872874578	4	4
pbm	-0.012862868872874578	4	4
tnw	-0.012862868872874578	4	4
x03	-0.012862868872874578	4	4
robust	-0.012600630620815829	1	0
way	-0.012600630620815829	17	16
only	-0.012504479774502156	2	7
rotate	-0.012414204007836159	0	2
14	-0.012372218636391642	16	19
x00	-0.012281130027367436	4	5
y00	-0.012281130027367436	4	5
explore_perimeter	-0.012207094465498008	2	0
bricks	-0.011990584865149409	52	36
34	-0.01197208954789273	5	16
valid_groups	-0.011920545266100459	4	0
find_start	-0.0119026874551848	2	0
nc2	-0.0119026874551848	2	0
neighbors2	-0.0119026874551848	2	0
nr2	-0.0119026874551848	2	0
brick_index	-0.011600582821907162	2	0
other_index	-0.011600582821907162	2	0
multiple	-0.011568758871438782	2	7
boxes_moved	-0.011549132623476012	1	0
collisions	-0.011521571620390995	2	0
n_unknown	-0.011225118953200726	1	0
new_directions	-0.011001866421772198	4	0
fertilizer_nums	-0.01075294305069295	2	0
humidity_nums	-0.01075294305069295	2	0
light_nums	-0.01075294305069295	2	0
location_nums	-0.01075294305069295	2	0
map_list	-0.01075294305069295	2	0
soil_nums	-0.01075294305069295	2	0
source_list	-0.01075294305069295	2	0
temperature_nums	-0.01075294305069295	2	0
water_nums	-0.01075294305069295	2	0
min_index_left	-0.010450985436049998	4	0
min_index_right	-0.010450985436049998	4	0
new_priority_turn_ccw	-0.010399696201483268	2	0
new_priority_turn_cw	-0.010399696201483268	2	0
step_cost	-0.010399696201483268	2	0
path_len	-0.00990766644872372	24	8
djm	-0.009647151654655935	3	3
fst	-0.009647151654655935	3	3
gnj	-0.009647151654655935	3	3
kjc	-0.009647151654655935	3	3
ntg	-0.009647151654655935	3	3
qhw	-0.009647151654655935	3	3
rvg	-0.009647151654655935	3	3
vdt	-0.009647151654655935	3	3
x01	-0.009647151654655935	3	3
y02	-0.009647151654655935	3	3
y04	-0.009647151654655935	3	3
calculate_tokens	-0.009355795577769716	2	0
solve_machine	-0.009355795577769716	2	0
win_all_machines	-0.009355795577769716	2	0
reachable_9s	-0.009262811999557235	3	0
trailheads_scores	-0.009262811999557235	3	0
current_steps	-0.009132646422053829	3	0
turn	-0.009042421806288658	683	952
itself	-0.008946702906200022	1	3
count_arrangements	-0.008400950402522016	8	7
efficiency	-0.008370794295355236	1	0
using	-0.008370794295355236	2	5
update_position	-0.00825139981632915	3	0
current_slope	-0.00794049659004647	6	0
word_search_input	-0.007303836152870926	2	0
source_nums	-0.007058525010808403	2	0
end_c	-0.00704735243566647	42	0
end_r	-0.007047352435666469	9	0
connected_components	-0.00683705565727497	16	4
same	-0.006792755227328004	1	13
robot_moved	-0.006573570883672294	1	0
either	-0.006486923130076883	4	2
ffh	-0.006431434436437289	2	2
hwm	-0.006431434436437289	2	2
kpj	-0.006431434436437289	2	2
kwq	-0.006431434436437289	2	2
mjb	-0.006431434436437289	2	2
psh	-0.006431434436437289	2	2
wpb	-0.006431434436437289	2	2
x02	-0.006431434436437289	2	2
x04	-0.006431434436437289	2	2
y01	-0.006431434436437289	2	2
22	-0.006044037599945582	7	19
wins	-0.006029878175790048	10	17
arrangement	-0.005960272633050229	60	11
settled	-0.005948507172391374	32	7
count_color	-0.005726606538666421	3	0
game_info	-0.005726606538666421	3	0
prev_c	-0.005293664393364313	4	2
prev_r	-0.005293664393364313	4	0
calculate_total_distance	-0.005225492718024999	2	0
starting	-0.005067382265265037	4	6
saving_time	-0.004933152208861815	2	0
placeholder	-0.004677897788884858	0	0
is_valid	-0.004675514972801484	39	16
visited_neighbors	-0.004550431827457096	6	0
45	-0.004432166976475328	11	25
exclude	-0.004069915386222	0	5
move_robot	-0.003725733366669901	2	6
boxes	-0.0034460014400018394	35	35
15	-0.00342447773537509	7	18
yet	-0.003285151791259588	1	0
find_shortest_path	-0.0032438570117139564	7	0
19	-0.0032211543340785716	2	16
z00	-0.0032157172182186444	1	1
z01	-0.0032157172182186444	1	1
z02	-0.0032157172182186444	1	1
z03	-0.0032157172182186444	1	1
z07	-0.0032157172182186444	1	1
z08	-0.0032157172182186444	1	1
z09	-0.0032157172182186444	1	1
z10	-0.0032157172182186444	1	1
z11	-0.0032157172182186444	1	1
z12	-0.0032157172182186444	1	1
parts_name	-0.003082300346471823	2	0
is_valid_move	-0.003077439854679418	6	0
tilt_north	-0.0030346519767342596	2	0
region_areas	-0.0030336212183047296	4	0
based	-0.002942025998861625	5	2
direction_new_col	-0.0027504666054430494	1	0
direction_new_row	-0.0027504666054430494	1	0
calculates	-0.0026127463590124994	4	0
handling	-0.0026127463590124994	1	0
time_to_end	-0.002573799342615436	3	0
new_steps_in_dir	-0.002448240014566818	4	0
min_heat	-0.0024119193452784445	17	0
pattern_str	-0.0021653433690414906	2	0
which	-0.0021289963860932574	1	5
steps_in_dir	-0.0018361800109251134	6	0
total_heat	-0.0018089395089588333	6	0
cheat_list	-0.0017158662284102908	2	0
cheated	-0.0017158662284102908	2	0
save_time	-0.0017158662284102908	2	0
acceptance	-0.0015411501732359115	1	0
counts	-0.001371520952624436	83	32
sort	-0.0013599076939082274	49	101
cells	-0.0013234160983410783	1	1
marks	-0.0013234160983410783	1	0
visiting	-0.0013234160983410783	1	0
new_heat_loss	-0.001224120007283409	2	0
initial_path	-0.0012059596726392223	2	0
node_name	-0.0011283213653424501	4	0
new_rows	-0.0008609317044463245	3	0
total_shortest_path	-0.0008609317044463245	5	0
ccw	-0.0007122739177338245	3	0
cw	-0.0007122739177338245	6	0
max_path_length	-0.0005911195119956774	4	0
new_path_length	-0.0005911195119956774	6	0
map_lines	-0.0004122650712792994	5	0
clockwise	-0.0002747878785240161	1	0
next_cost	-0.0002747878785240161	2	0
get_guard_pos	-0.00016490602851171936	2	3
move_guard	-0.00016490602851171936	2	0
indicate	-0.00010674863371679948	0	0
enter	-3.026871113225714e-05	1	13
please	-3.026871113225714e-05	0	0
counted	-2.008001908426052e-05	1	0
subtract	-2.008001908426052e-05	0	0
o_c	-2.862293735361732e-19	7	16
o_r	-2.862293735361732e-19	3	10
seen_rc	-2.862293735361732e-19	0	0
target_ways	-2.8406096919120217e-19	0	3
location_ids_1	-2.211772431870429e-19	0	7
location_ids_2	-2.211772431870429e-19	0	7
reveals	-1.9081958235744878e-19	0	6
do_strings	-1.8214596497756474e-19	0	3
dont_pos	-1.8214596497756474e-19	0	3
ticket_pattern	-1.7618285302889447e-19	0	0
tickets	-1.7618285302889447e-19	0	2
winning	-1.7618285302889447e-19	40	8
added_obstacle	-1.4379231312589002e-19	0	5
cut_value	-1.3444106938820255e-19	0	2
last_diff	-1.3300111337787025e-19	0	3
minimum_cubes	-9.540979117872439e-20	0	3
parse_cubes	-9.540979117872439e-20	0	3
resonant_harmonics	-7.277707082808949e-20	0	5
cmp_to_key	-6.505213034913026e-20	0	1
white	-5.827586677109586e-20	2	0
extrapolate	-5.30242624981192e-20	33	4
multiplication_statements	-5.204170427930421e-20	0	4
sm	-4.465557697924671e-20	0	18
count_anti_nodes	-3.6388535414044743e-20	0	3
get_points	-3.6388535414044743e-20	0	9
signalmap	-3.6388535414044743e-20	0	0
obstacles_by_col	-3.40168431617327e-20	0	6
obstacles_by_row	-3.40168431617327e-20	0	6
do_string	-2.6020852139652105e-20	0	3
multiply	-2.6020852139652105e-20	0	3
dec08	-2.2327788489623356e-20	0	0
guardpatrol	-1.700842158086635e-20	0	0
patrol	-1.700842158086635e-20	0	3
teleport	-1.700842158086635e-20	0	3
turn_right	-1.700842158086635e-20	0	3
ways1	-1.5178830414797064e-20	0	2
161	-1.3010426069826053e-20	0	2
_mul	-1.3010426069826053e-20	1	7
undo	-1.3010426069826053e-20	0	1
collinearity	-1.1163894244811678e-20	0	0
resonant	-1.1163894244811678e-20	0	7
gp	-1.0570971181733669e-20	15	14
keylock	-8.673617379884036e-21	0	2
getstate	-7.047314121155779e-21	0	0
lab_map	-5.285485590866834e-21	0	4
obs_x	-5.285485590866834e-21	0	4
obs_y	-5.285485590866834e-21	0	4
dec06	-2.642742795433417e-21	0	0
reset_and_set_pos	-2.642742795433417e-21	0	2
gallivant	-1.3213713977167086e-21	0	0
guard	-1.3213713977167086e-21	4	5
position_ahead	-1.3213713977167086e-21	0	1
multiplies	0.0	0	3
count_cheats	2.168404344971009e-21	0	3
simplegrid	2.168404344971009e-21	0	0
this_save	2.168404344971009e-21	0	3
claw	5.9631119486702744e-21	0	0
contraption	5.9631119486702744e-21	0	0
from_iterable	7.589415207398532e-21	0	1
b_presses	1.1926223897340549e-20	0	2
dec13	1.1926223897340549e-20	0	0
id1	1.3823577699190182e-20	0	2
id2	1.3823577699190182e-20	1	2
helpers	1.6263032587282566e-20	0	1
nbs	1.6263032587282566e-20	0	1
shuffle	2.1955093992831466e-20	0	1
num_winning	2.6020852139652105e-20	0	5
dec20	3.252606517456513e-20	0	0
grid_map	3.252606517456513e-20	0	2
skip_steps	3.252606517456513e-20	0	2
a_presses	3.957337929572091e-20	0	3
clawmachine	3.957337929572091e-20	0	0
play	3.957337929572091e-20	0	13
wait	5.529431079676073e-20	0	5
lh	6.288372600415925e-20	12	9
pin	6.288372600415925e-20	25	16
found_cheats	6.505213034913026e-20	0	4
layer	6.505213034913026e-20	0	7
new_layer	6.505213034913026e-20	0	3
race	6.505213034913026e-20	2	0
trailhead	6.505213034913026e-20	12	5
3d	7.752045533271356e-20	0	2
v3	7.860465750519907e-20	0	3
nines	8.023096076392733e-20	0	2
bag	9.324138683375338e-20	0	2
cube_descriptions	9.324138683375338e-20	0	2
cube_patterns	9.324138683375338e-20	0	0
