word	coef	occ_gemini	occ_human
calculate_safety_factor	-0.057708051179327126	2	0
simulate_robots	-0.057708051179327126	2	0
the	-0.0573431053269201	155	267
num_cols	-0.05713231355433286	7	4
num_rows	-0.05713231355433286	7	4
pq	-0.05665458363662716	28	73
heuristic	-0.05646047361101062	8	0
accepted_sum	-0.0564539130287203	17	0
process_part	-0.0564539130287203	3	0
moved	-0.05587082922889573	17	19
min	-0.05529478357223608	102	98
xmul	-0.054851500185236664	1	2
do_not_mul	-0.05485150018523665	1	1
galaxy_index	-0.05478802358462115	4	0
check_prize	-0.054479791030257775	2	0
cur_x	-0.054479791030257775	2	0
cur_y	-0.054479791030257775	2	0
disk_arr	-0.054258437492349244	3	0
file_length	-0.054258437492349244	11	0
possible_arrangements	-0.054108898558345005	4	0
left_side	-0.053894828808267306	2	0
op_combination	-0.053894828808267306	2	0
total_calibration	-0.053894828808267306	16	0
is_valid_update	-0.053885801735777845	2	0
update_str	-0.053885801735777845	2	0
pushed	-0.05357187236273287	12	0
udlr	-0.053002595869144846	0	0
between	-0.052973837460569904	12	13
seq	-0.052745556796775485	44	40
input_lines	-0.05259359514999582	2	0
type_match	-0.052556895565330004	4	0
find_best_path	-0.052226018952455065	3	0
must	-0.05194265497711428	3	4
antpos	-0.05186819357812114	2	0
xdiff	-0.05186819357812114	2	0
ydiff	-0.05186819357812114	2	0
find_loop	-0.05143974323467035	8	0
remove	-0.05135350062763108	30	35
springs	-0.05075269111370243	30	16
cheats_2s	-0.05054375301055524	2	0
count_greater_than_100	-0.05054375301055524	2	0
type1	-0.05052678777519638	6	0
type2	-0.05052678777519638	6	0
output_bits	-0.05039238886931383	6	0
flip_flop	-0.050382290154154685	15	0
highest_o	-0.050323853894696076	4	0
get_heat_loss	-0.050225056560489374	7	0
find_trailheads	-0.049947717917481003	2	0
comp	-0.04974372359457555	188	49
new_arrangement	-0.049686091571499925	4	0
disk_map_input	-0.04961722427035164	2	0
x_intersection	-0.049570577726343684	2	0
y_intersection	-0.049570577726343684	2	0
end_galaxy	-0.04955652595596106	4	0
house	-0.049473282335169885	38	43
max_blue	-0.04947024642468707	4	0
max_green	-0.04947024642468707	4	0
max_red	-0.04947024642468707	4	0
calculate_checksum	-0.04934889351000891	2	0
input_map	-0.04934889351000891	3	0
curr_z	-0.04926273080980221	2	0
found_support	-0.04926273080980221	2	0
is_support	-0.04926273080980221	2	10
sup_z	-0.04926273080980221	2	0
next_direction	-0.0491401962404163	4	0
total_middle	-0.04889403727733254	15	0
parallel	-0.048818464304994175	2	0
cube	-0.04874466841286296	20	13
found_collision	-0.04781386714033787	3	0
supported_by_i	-0.04781386714033787	3	0
temp_support_graph	-0.04781386714033787	3	0
implement	-0.04773397958540544	1	0
logic	-0.04773397958540544	2	2
moving	-0.04773397958540544	3	2
resting	-0.04773397958540544	1	0
temp_settled	-0.04773397958540544	1	0
total_middle_pages	-0.04755535229816233	3	0
x_pos	-0.04750880841330013	2	0
y_pos	-0.04750880841330013	2	0
ordered_hands	-0.0473666524993722	4	0
seeds_line	-0.04732814051767397	4	0
new_priority	-0.04702716992026096	10	0
priority	-0.04702716992026096	16	0
component1	-0.046925692526374164	5	0
component2	-0.046925692526374164	5	0
current_z	-0.04691230905610172	2	0
found_other_support	-0.04691230905610172	3	0
safe_to_remove	-0.04691230905610172	3	0
supported_supporters	-0.04691230905610172	3	0
temp_support_map	-0.04691230905610172	3	0
page_y	-0.04662968071149269	3	0
an	-0.046080507651159584	1292	1555
more	-0.04601741685747385	5	2
delta_x	-0.04591612454131038	2	0
pos2_x	-0.04591612454131038	2	0
pos2_y	-0.04591612454131038	2	0
vel2_x	-0.04591612454131038	2	0
vel2_y	-0.04591612454131038	2	0
x_intersect	-0.04591612454131038	4	0
y_intersect	-0.04591612454131038	4	0
part_data	-0.04580992731526555	5	0
happen	-0.04555512518815777	4	2
cols_left	-0.04546701472817588	2	0
rows_above	-0.04546701472817588	2	0
keypad	-0.04531590344620697	42	10
get_char	-0.0452522128292474	12	0
sorted_hands_with_indices	-0.045146437083514866	3	0
values1	-0.045146437083514866	3	0
values2	-0.045146437083514866	3	0
check_occurrence	-0.04506244009407443	2	0
original_dist	-0.044721553627604306	2	0
current_map_type	-0.04435621516167638	4	0
bit_name	-0.044180215055478256	3	0
combination	-0.04409811030773098	9	25
example	-0.04401727187440795	4	0
infinity	-0.04401727187440795	1	0
parts_end	-0.043999991575086966	2	0
exception	-0.043903457313001555	0	0
mark	-0.04382175539137175	4	0
output_values	-0.04369407020530993	2	0
seconds	-0.04368154901712102	2	10
cheat_dist	-0.04328283368730448	5	2
indexerror	-0.043249506713006126	0	0
appears	-0.043153088829106255	3	0
px2	-0.043079497574724596	3	0
py2	-0.043079497574724596	3	0
get_shortest_path	-0.04300592237140769	2	0
new_path	-0.042485777270903566	14	5
total_extrapolated_values	-0.0419078440021878	3	0
added	-0.04178594370757345	0	5
next_val	-0.04178594370757345	26	0
sum_extrapolated_values	-0.04178594370757345	2	0
full	-0.04156797922967138	1	10
vel_x	-0.04149325717326707	8	2
vel_y	-0.04149325717326707	8	2
59	-0.0413619328538242	4	0
72	-0.0413619328538242	20	11
calculate_card_points	-0.0413619328538242	2	0
calculate_total_points	-0.0413619328538242	2	0
card_data_lines	-0.0413619328538242	2	0
card_points	-0.0413619328538242	3	0
color_count	-0.04121687235225527	2	0
parse_game	-0.04121687235225527	2	0
subset_str	-0.04121687235225527	2	0
total_length	-0.04109101768846586	3	0
id	-0.04105327021650863	792	786
256	-0.04059983088427635	5	11
group_sizes	-0.040581673918758734	5	0
729	-0.04056664951208635	3	3
is_safe	-0.040460856181291	16	23
oasis_report	-0.04039563502285227	3	0
process_oasis_report	-0.04039563502285227	2	0
sum_of_extrapolated_values	-0.04039563502285227	2	0
pulse_queue	-0.04034078963278754	4	0
min_total_cost	-0.040145743861274744	3	0
18	-0.03972506363808361	9	15
54	-0.0396721976827198	7	6
total_high	-0.03953395489861404	4	0
total_low	-0.03953395489861404	4	0
cost	-0.03948614570455409	58	61
occurred	-0.03948485830362197	1	0
assuming	-0.03946553248462168	1	0
next_pulse_type	-0.0394176716739975	3	0
31	-0.039307802705089066	6	5
max_product	-0.038954693170950135	3	0
time	-0.03891472201395112	66	141
reflect	-0.038663111601267855	51	7
curr_seq_len	-0.03866149617030478	2	0
history_len	-0.03866149617030478	3	0
galaxy_cols	-0.038588180008155865	6	0
galaxy_rows	-0.038588180008155865	6	0
prize	-0.038340101247339574	29	12
36	-0.038259812810333124	3	10
answer	-0.03817793884755252	1	2
collect	-0.03817793884755252	39	149
exiting	-0.03817793884755252	1	0
forever	-0.03817793884755252	1	0
upon	-0.03817793884755252	1	0
user	-0.03817793884755252	1	0
new_steps	-0.038147420181579295	6	0
accept	-0.03763594201914686	23	15
calculate_accepted_sum	-0.03763594201914686	2	0
crn	-0.03763594201914686	2	0
hdj	-0.03763594201914686	2	0
lnx	-0.03763594201914686	2	0
part_section	-0.03763594201914686	2	0
pv	-0.03763594201914686	2	0
qkq	-0.03763594201914686	2	0
qqz	-0.03763594201914686	2	0
workflow_section	-0.03763594201914686	2	0
moves_in_direction	-0.03733923497330791	4	0
total_heat_loss	-0.03733923497330791	3	0
coords_to_keypad	-0.03730073439227674	2	0
perimeter_counter	-0.03715690054082038	6	0
group	-0.036709598791369674	92	56
blocked	-0.03652452683890741	2	5
cols_to_double	-0.03618492391748276	6	0
rows_to_double	-0.03618492391748276	6	0
checksum_result	-0.036172291661566165	2	0
parse_line	-0.03615946873886995	4	0
galaxy1	-0.035930393489427594	7	0
galaxy2	-0.035930393489427594	7	0
kv	-0.03567601504345298	2	0
parts_list	-0.03567601504345298	3	0
initial_registers	-0.03562415188797512	2	0
input_registers	-0.03562415188797512	2	0
program_string	-0.03562415188797512	2	0
register_data	-0.03562415188797512	2	0
str1	-0.035524989374529144	3	0
str2	-0.035524989374529144	3	0
definition	-0.03551797690673133	1	0
problem	-0.03551797690673133	2	4
all_zero	-0.03512452258295694	3	0
total_next_values	-0.03512452258295694	3	0
current_straight	-0.03481734596830338	2	0
next_path	-0.03481734596830338	2	0
next_straight	-0.03481734596830338	2	0
starting_col	-0.03481734596830338	2	0
starting_row	-0.03481734596830338	2	0
calculate_next_secret	-0.034606989605056475	2	0
num_secrets	-0.034606989605056475	4	0
num_secrets_to_generate	-0.034606989605056475	2	0
simulate_secret_sequence	-0.034606989605056475	2	0
next_h	-0.034545090186327204	3	0
cube_str	-0.03447559466668816	2	0
half	-0.03445218515403734	23	7
off	-0.03432970005136839	8	18
c_ant	-0.034094323501396115	3	0
r_ant	-0.034094323501396115	3	0
edge3	-0.03380105796449681	2	0
broadcast	-0.03358819343610312	11	14
sorted_left	-0.03337487478584919	3	2
lock_pins	-0.032861930615515976	6	0
nnc	-0.03253027239029832	4	0
nnr	-0.03253027239029832	4	0
max_distance	-0.03252810167626191	3	0
99	-0.03229584847874526	1	4
group1	-0.03226323096849944	6	0
group2	-0.03226323096849944	6	0
current_machines	-0.0321165950890198	4	0
get_new_pos	-0.03211327036852357	4	0
qs	-0.031700940660742506	2	3
final_bricks	-0.03169187336769856	6	0
r2	-0.03158722623549537	40	31
spring_type	-0.031357283154231884	2	0
other_support	-0.031274872704067834	5	0
hands_data	-0.031112546570813162	3	0
binary	-0.031039331060391223	8	2
filename	-0.031010682401764297	1	2
nameerror	-0.030573919577941342	0	0
syntaxerror	-0.030573919577941342	0	0
is_adjacent	-0.03045486148336586	3	0
conjunction_modules	-0.030255592224590656	3	0
flop	-0.030255592224590656	17	6
processed_modules	-0.030255592224590656	3	0
have	-0.030090586469017574	1	8
maximum	-0.030087205953339646	1	0
dir	-0.03004247444607427	305	296
supported_brick	-0.029974959559165768	3	0
freq	-0.02997352901449086	3	0
dest_pulses	-0.029650466173960534	3	0
last_pulse	-0.029650466173960534	2	0
module_state	-0.029650466173960534	6	0
module_state_memory	-0.029650466173960534	3	0
reverse	-0.029537472698091535	18	31
decimal_output	-0.029453476703652157	2	0
robots	-0.029398282176942445	19	51
kind	-0.02936031220754772	15	15
default	-0.029171980318741776	7	145
update_grid	-0.02909070824737332	9	0
idx	-0.028327092517950504	11	47
total_path_length	-0.028266153455365012	3	0
best_path	-0.028247416028468964	6	4
adjust	-0.02766504712442011	1	2
10279	-0.027561617205021288	3	1
12176	-0.027561617205021288	3	1
12748	-0.027561617205021288	3	1
18641	-0.027561617205021288	3	1
37	-0.027561617205021288	9	8
6450	-0.027561617205021288	3	1
7870	-0.027561617205021288	3	1
bin	-0.027527478790669795	20	38
zfill	-0.027527478790669795	4	0
calculate_total_shortest_path	-0.027394011792310574	2	0
galaxy1_coordinates	-0.027394011792310574	2	0
galaxy2_coordinates	-0.027394011792310574	2	0
c_other	-0.027339090825657233	3	0
r_other	-0.027339090825657233	3	0
ratio	-0.027339090825657233	46	45
impossible	-0.027239895515128888	0	0
valid_combination	-0.027239895515128888	1	0
cleaned_step	-0.027173140587625547	3	0
right_side	-0.026947414404133653	1	4
was	-0.026947414404133653	1	1
27	-0.026654333057115162	12	10
interconnected_sets	-0.026327202170530993	3	0
41	-0.026309107641933203	12	6
type_char	-0.026278447782665002	2	0
blue	-0.02617761008277052	7	8
ex	-0.026173126604835697	542	294
ey	-0.026173126604835697	125	176
calculate_lava_volume	-0.026116180952987903	2	0
paint_lagoon	-0.026116180952987903	2	0
found_match	-0.025991243703605015	6	0
red	-0.02572537040380461	22	43
but	-0.02571336632044135	12	37
numeric_code	-0.02571336632044135	2	0
zzz	-0.025437595703817907	0	0
nodes	-0.025361736845504686	45	65
dist_from_start	-0.025257495231286824	4	0
queue2	-0.025257495231286824	4	0
999	-0.025188642396814665	1	3
platform_list	-0.025161926947348038	2	0
tilt_platform_north	-0.025161926947348038	2	0
skip	-0.024967860814642365	1	7
component_group1	-0.02496355631988077	2	0
component_group2	-0.02496355631988077	2	0
down	-0.024944435052015844	18	30
new_moves_in_direction	-0.02489282331553861	2	0
never	-0.024742250998775556	3	0
26	-0.02448650415282733	8	12
important	-0.024416936744832217	1	0
current_dist	-0.024396076257196423	6	0
whitespace	-0.024381750752072842	2	0
lock	-0.024308973013308893	84	91
rule_parts	-0.024235679662069076	4	3
get_coords	-0.023901577265429234	7	0
wire_value	-0.023721059533315922	20	0
min_tokens	-0.023668054544570015	3	0
component_groups	-0.023462846263187082	3	0
insert	-0.023346453678094486	6	2
delta_y	-0.02295806227065519	1	0
past	-0.02295806227065519	1	0
iter	-0.022735880219470928	12	78
row_num	-0.02273350736408794	1	0
box_moved	-0.02264139426221817	2	0
samx	-0.022531220047037216	0	0
cheat_end	-0.02237432802821085	4	10
separated	-0.02221687561847197	3	0
map_line	-0.02217810758083819	7	0
contain	-0.022132764997615073	1	2
raises	-0.022132764997615073	0	0
bounds	-0.021749960837506875	3	7
pz	-0.021539748787362298	1	0
015232	-0.02105870259141053	2	0
0dc571	-0.02105870259141053	2	0
1b58a2	-0.02105870259141053	2	0
411b91	-0.02105870259141053	2	0
5713f0	-0.02105870259141053	2	0
59c680	-0.02105870259141053	2	0
70c710	-0.02105870259141053	2	0
7807d2	-0.02105870259141053	2	0
7a21e3	-0.02105870259141053	2	0
8ceee2	-0.02105870259141053	2	0
a77fa3	-0.02105870259141053	2	0
caa171	-0.02105870259141053	2	0
caa173	-0.02105870259141053	2	0
d2c081	-0.02105870259141053	2	0
sorted_right	-0.021035196713880763	2	2
166	-0.020892971853786725	1	0
224	-0.020892971853786725	2	0
260	-0.020892971853786725	1	0
complex	-0.020892971853786725	20	3
current_diff	-0.020892971853786725	17	0
44	-0.020810472503851023	5	8
bid_str	-0.020741697713875448	2	0
hand_str	-0.020741697713875448	12	0
galaxy_coords	-0.020720293106572873	4	0
35	-0.0206809664269121	2	3
56	-0.0206809664269121	11	27
58	-0.0206809664269121	3	3
73	-0.0206809664269121	3	2
87	-0.0206809664269121	6	9
88	-0.0206809664269121	2	0
92	-0.0206809664269121	1	4
93	-0.0206809664269121	1	2
card_number	-0.0206809664269121	1	0
readline	-0.020575887104476758	29	0
reset	-0.020546229336695854	0	5
cdv	-0.02042078453036987	3	0
run_program	-0.02028644222141807	2	5
here	-0.02018416531797753	6	18
integer	-0.019993130280871674	15	3
while	-0.019662553215604686	137	209
calculate_group_sizes_product	-0.019477346585475067	2	0
next_secret	-0.019418107585828535	6	8
extrap_history_len	-0.01933074808515239	1	0
exists	-0.019073710090789647	1	1
forward	-0.019073710090789647	1	1
visited2	-0.01894312142346512	3	0
initial	-0.018941799645783117	31	18
all_tokens_to_win	-0.018934443635656016	4	0
1013	-0.01881797100957343	1	0
1339	-0.01881797100957343	1	0
1351	-0.01881797100957343	1	0
1416	-0.01881797100957343	1	0
1548	-0.01881797100957343	1	0
1623	-0.01881797100957343	1	0
1679	-0.01881797100957343	1	0
1716	-0.01881797100957343	1	0
1801	-0.01881797100957343	1	0
2006	-0.01881797100957343	1	0
2036	-0.01881797100957343	1	0
2067	-0.01881797100957343	1	0
2090	-0.01881797100957343	1	0
2127	-0.01881797100957343	1	0
2188	-0.01881797100957343	1	0
2244	-0.01881797100957343	1	0
2461	-0.01881797100957343	1	0
264	-0.01881797100957343	1	0
2662	-0.01881797100957343	1	0
2770	-0.01881797100957343	1	0
291	-0.01881797100957343	1	0
3333	-0.01881797100957343	1	0
3448	-0.01881797100957343	1	0
466	-0.01881797100957343	1	1
496	-0.01881797100957343	1	0
79	-0.01881797100957343	15	3
838	-0.01881797100957343	1	0
brace	-0.01881797100957343	1	0
closing	-0.01881797100957343	1	0
reject	-0.01881797100957343	0	0
visited_perimeter	-0.01857845027041019	3	0
plan	-0.018418331004285946	2	9
valid_groups	-0.018357444076321366	4	0
reachable	-0.018147498360936334	24	1
current_id2	-0.018086145830783083	1	0
current_pos2	-0.018086145830783083	1	0
as	-0.017436744249716644	302	780
green	-0.017425729946246762	7	9
adding	-0.01740867298415169	0	0
effectively	-0.01740867298415169	0	0
treat	-0.01740867298415169	1	0
very	-0.01740867298415169	1	4
not	-0.01734753274372372	162	238
seeds_str	-0.01732749580240335	4	0
correct	-0.01690846996153117	28	11
process	-0.016892419715087093	37	42
each	-0.016747274236637546	27	16
gd	-0.01638548700300657	7	7
rfg	-0.01638548700300657	2	2
current_op	-0.016350512757333978	6	0
cheat_time_savings	-0.01626513619514916	2	0
end_node	-0.01626513619514916	2	0
original_time	-0.01626513619514916	2	0
distance_from_start	-0.016264050838130956	2	0
dig_lagoon	-0.01619048632005761	2	1
a_move_x	-0.0160582975445099	2	0
a_move_y	-0.0160582975445099	2	0
b_move_x	-0.0160582975445099	2	0
b_move_y	-0.0160582975445099	2	0
current_x	-0.0160582975445099	2	0
current_y	-0.0160582975445099	2	0
find_min_cost	-0.0160582975445099	2	0
xb	-0.0160582975445099	2	3
xp	-0.0160582975445099	112	32
yb	-0.0160582975445099	2	3
yp	-0.0160582975445099	140	75
ab_connected	-0.0160570160351097	2	0
ac_connected	-0.0160570160351097	2	0
bc_connected	-0.0160570160351097	2	0
wins	-0.016028324001793794	10	17
63	-0.016016092477368463	1	3
adv	-0.015830721579279484	3	2
bdv	-0.015830721579279484	3	1
bst	-0.015830721579279484	3	65
bxc	-0.015830721579279484	3	1
bxl	-0.015830721579279484	3	1
jnz	-0.015830721579279484	3	1
any	-0.015777576915187396	21	44
end_row	-0.015713439492908262	2	0
get_neighbor_positions	-0.01570773099489107	1	0
disconnections	-0.01564189750879138	10	0
support_set	-0.015637436352033917	1	0
5400	-0.01547727494942407	3	2
8400	-0.01547727494942407	3	2
94	-0.01547727494942407	3	2
initialize	-0.01532379080983935	0	0
new_score_turn_ccw	-0.015257264398575672	3	0
new_score_turn_cw	-0.015257264398575672	3	0
isalnum	-0.015070711289792373	1	0
destinations	-0.015024001561831247	15	4
element	-0.013969281334062594	1	0
reach	-0.013555762629473804	25	8
min_index_left	-0.013489826756374073	4	0
min_index_right	-0.013489826756374073	4	0
robust	-0.013375743997139594	1	0
way	-0.013375743997139594	17	16
9a	-0.013058090476493952	1	0
find_start	-0.012628747615643412	2	0
nc2	-0.012628747615643412	2	0
neighbors2	-0.012628747615643412	2	0
nr2	-0.012628747615643412	2	0
multiple	-0.012580963473674019	2	7
n_unknown	-0.012421522892874981	1	0
explore_perimeter	-0.012385633513606805	2	0
source_num	-0.01228585228773402	5	0
34	-0.012164399971090907	5	16
23	-0.012126538242519205	12	58
fertilizer_nums	-0.012007916506738882	2	0
humidity_nums	-0.012007916506738882	2	0
light_nums	-0.012007916506738882	2	0
location_nums	-0.012007916506738882	2	0
map_list	-0.012007916506738882	2	0
soil_nums	-0.012007916506738882	2	0
source_list	-0.012007916506738882	2	0
temperature_nums	-0.012007916506738882	2	0
water_nums	-0.012007916506738882	2	0
boxes_moved	-0.011950788632714617	1	0
necessary	-0.011860529766657961	1	5
decimal_value	-0.011664854866710676	3	0
count_arrangements	-0.011478779883706769	8	7
collisions	-0.011320697131109085	2	0
new_directions	-0.01124568050670786	4	0
rotate	-0.011116311428407834	0	2
brick_index	-0.010563957789232852	2	0
other_index	-0.010563957789232852	2	0
path_len	-0.010432271344461041	24	8
new_priority_turn_ccw	-0.010171509599050449	2	0
new_priority_turn_cw	-0.010171509599050449	2	0
step_cost	-0.010171509599050449	2	0
bqk	-0.010098464948136815	5	5
frj	-0.010098464948136815	5	5
tgd	-0.010098464948136815	5	5
y03	-0.010098464948136815	5	5
fit	-0.00997557182959144	14	13
settled	-0.009802950873374586	32	7
pattern	-0.009575828230857052	67	115
results	-0.009548443326982651	3	4
calculate_tokens	-0.009467221817828008	2	0
solve_machine	-0.009467221817828008	2	0
win_all_machines	-0.009467221817828008	2	0
only	-0.00938234023323449	2	7
efficiency	-0.009209165502142973	1	0
using	-0.009209165502142973	2	5
arrangement	-0.009178722038160683	60	11
current_steps	-0.008694734207199644	3	0
itself	-0.008623430026875236	1	3
turn	-0.008586597928097135	683	952
bricks	-0.008474922336113312	52	36
update_position	-0.00843426038003089	3	0
reachable_9s	-0.00835414814069721	3	0
trailheads_scores	-0.00835414814069721	3	0
current_slope	-0.008332850330958893	6	0
bfw	-0.00807877195850945	4	4
fgs	-0.00807877195850945	4	4
nrd	-0.00807877195850945	4	4
pbm	-0.00807877195850945	4	4
tnw	-0.00807877195850945	4	4
x03	-0.00807877195850945	4	4
count_color	-0.007959125663069192	3	0
game_info	-0.007959125663069192	3	0
x00	-0.007925189228619374	4	5
y00	-0.007925189228619374	4	5
end_c	-0.007395026913161787	42	0
end_r	-0.007395026913161787	9	0
word_search_input	-0.007276306202922852	2	0
45	-0.007272477345093691	11	25
connected_components	-0.007222805295706661	16	4
same	-0.007139956448804781	1	13
move_robot	-0.007134451368046195	2	6
calculate_total_distance	-0.006744913378187036	2	0
robot_moved	-0.006346440732923103	1	0
source_nums	-0.00614292614386701	2	0
djm	-0.006059078968882089	3	3
fst	-0.006059078968882089	3	3
gnj	-0.006059078968882089	3	3
kjc	-0.006059078968882089	3	3
ntg	-0.006059078968882089	3	3
qhw	-0.006059078968882089	3	3
rvg	-0.006059078968882089	3	3
vdt	-0.006059078968882089	3	3
x01	-0.006059078968882089	3	3
y02	-0.006059078968882089	3	3
y04	-0.006059078968882089	3	3
exclude	-0.005706491901882886	0	5
prev_c	-0.005555233553972594	4	2
prev_r	-0.005555233553972594	4	0
boxes	-0.005227949427946218	35	35
saving_time	-0.005221895108669741	2	0
starting	-0.005221697891485442	4	6
is_valid	-0.004804007969986221	39	16
placeholder	-0.004733610908914004	0	0
22	-0.0047231158566508535	7	19
12	-0.0043638630436169355	26	42
find_shortest_path	-0.0041317772497908856	7	0
either	-0.004110758858985907	4	2
ffh	-0.004039385979254725	2	2
hwm	-0.004039385979254725	2	2
kpj	-0.004039385979254725	2	2
kwq	-0.004039385979254725	2	2
mjb	-0.004039385979254725	2	2
psh	-0.004039385979254725	2	2
wpb	-0.004039385979254725	2	2
x02	-0.004039385979254725	2	2
x04	-0.004039385979254725	2	2
y01	-0.004039385979254725	2	2
new_steps_in_dir	-0.003716288112953086	4	0
time_to_end	-0.003625536672993232	3	0
tilt_north	-0.003591548428776745	2	0
calculates	-0.003372456689093518	4	0
handling	-0.003372456689093518	1	0
sort	-0.0031556602398019034	49	101
14	-0.003067651120012054	16	19
is_valid_move	-0.003059244322681257	6	0
15	-0.0030154241845898756	7	18
based	-0.0029585275686100907	5	2
yet	-0.002916213716677669	1	0
min_heat	-0.0028788619476114684	17	0
direction_new_col	-0.002811420126676965	1	0
direction_new_row	-0.002811420126676965	1	0
steps_in_dir	-0.002787216084714813	6	0
parts_name	-0.002729328308429032	2	0
visited_neighbors	-0.002696323470307756	6	0
cheat_list	-0.0024170244486621546	2	0
cheated	-0.0024170244486621546	2	0
save_time	-0.0024170244486621546	2	0
vx	-0.0024050838964341497	21	25
vy	-0.0024050838964341497	20	25
total_heat	-0.0021591464607086013	6	0
pattern_str	-0.0021422962977112863	2	0
z00	-0.0020196929896273627	1	1
z01	-0.0020196929896273627	1	1
z02	-0.0020196929896273627	1	1
z03	-0.0020196929896273627	1	1
z07	-0.0020196929896273627	1	1
z08	-0.0020196929896273627	1	1
z09	-0.0020196929896273627	1	1
z10	-0.0020196929896273627	1	1
z11	-0.0020196929896273627	1	1
z12	-0.0020196929896273627	1	1
new_heat_loss	-0.001858144056476543	2	0
region_areas	-0.00179754898020517	4	0
initial_path	-0.0014394309738057342	2	0
cells	-0.0013888083884931485	1	1
marks	-0.0013888083884931485	1	0
visiting	-0.0013888083884931485	1	0
acceptance	-0.001364664154214516	1	0
ccw	-0.0013590594152202914	3	0
cw	-0.0013590594152202914	6	0
node_name	-0.001339437422169936	4	0
curr_dist	-0.0010254295910605126	6	4
which	-0.0009868235680873987	1	5
clockwise	-0.0009294535851238299	1	0
next_cost	-0.0009294535851238299	2	0
new_rows	-0.0007659696114101825	3	0
total_shortest_path	-0.0007659696114101825	5	0
enter	-0.0005537298989388085	1	13
please	-0.0005537298989388085	0	0
bit	-0.0003535465189127528	18	31
max_path_length	-0.0003396879501548225	4	0
new_path_length	-0.0003396879501548225	6	0
indicate	-6.0863433176386576e-05	0	0
map_lines	-4.9061195792044026e-05	5	0
get_guard_pos	-1.9624478316817503e-05	2	3
move_guard	-1.9624478316817503e-05	2	0
counted	-1.2496180611105156e-06	1	0
subtract	-1.2496180611105156e-06	0	0
keylock	-3.8163916471489756e-19	0	2
target_ways	-3.7730235602495554e-19	0	3
resonant_harmonics	-2.3866000321837166e-19	0	5
sm	-2.371692252312041e-19	0	18
reveals	-2.2551405187698493e-19	0	6
extrapolate	-2.065405138584886e-19	33	4
wait	-1.951563910473908e-19	0	5
multiplication_statements	-1.6696713456276769e-19	0	4
_regions	-1.4257258568184383e-19	0	7
plant	-1.4257258568184383e-19	0	8
cmp_to_key	-1.3877787807814457e-19	0	1
count_cheats	-1.26851654180804e-19	0	3
simplegrid	-1.26851654180804e-19	0	0
this_save	-1.26851654180804e-19	0	3
do_strings	-1.26851654180804e-19	0	3
dont_pos	-1.26851654180804e-19	0	3
count_anti_nodes	-1.1933000160918583e-19	0	3
get_points	-1.1933000160918583e-19	0	9
signalmap	-1.1933000160918583e-19	0	0
dec08	-1.1858461261560205e-19	0	0
getstate	-1.1275702593849246e-19	0	0
minimum_cubes	-1.1275702593849246e-19	0	3
parse_cubes	-1.1275702593849246e-19	0	3
is_slope_step	-1.0828469197698976e-19	2	0
is_valid_step	-1.0828469197698976e-19	2	0
e8t	-9.161508357502512e-20	0	1
f4r	-9.161508357502512e-20	0	1
f5e	-9.161508357502512e-20	0	1
five6seven	-9.161508357502512e-20	0	1
n9e	-9.161508357502512e-20	0	1
o1e	-9.161508357502512e-20	0	1
overlaps	-9.161508357502512e-20	0	1
s6x	-9.161508357502512e-20	0	1
s7n	-9.161508357502512e-20	0	1
t2e8o1j	-9.161508357502512e-20	0	1
t2o	-9.161508357502512e-20	0	1
t3e	-9.161508357502512e-20	0	1
trailing	-9.161508357502512e-20	0	1
ways1	-9.107298248878237e-20	0	2
do_string	-8.348356728138384e-20	0	3
multiply	-8.348356728138384e-20	0	3
add_pos	-8.239936510889834e-20	0	7
find_calibration_value	-8.023096076392733e-20	0	7
id1	-7.752045533271356e-20	0	2
id2	-7.752045533271356e-20	1	2
garden	-7.616520261710669e-20	0	6
garden_pos	-7.616520261710669e-20	0	4
collinearity	-5.929230630780102e-20	0	0
resonant	-5.929230630780102e-20	0	7
_sides	-5.881796785733861e-20	0	6
bulk_price	-5.881796785733861e-20	0	3
fences	-5.881796785733861e-20	0	3
fencing	-5.881796785733861e-20	0	3
side	-5.881796785733861e-20	3	47
a_presses	-5.692061405548899e-20	0	3
clawmachine	-5.692061405548899e-20	0	0
play	-5.692061405548899e-20	0	13
do_pos	-4.9873299934333206e-20	0	5
161	-4.174178364069192e-20	0	2
_mul	-4.174178364069192e-20	1	7
undo	-4.174178364069192e-20	0	1
dec12	-3.8082601308553344e-20	0	0
garden_map	-3.8082601308553344e-20	0	2
prev_x	-3.8082601308553344e-20	0	2
prev_y	-3.8082601308553344e-20	0	2
nines	-3.252606517456513e-20	0	2
difference_update	-1.9041300654276672e-20	0	1
added_obstacle	-1.734723475976807e-20	0	5
found_cheats	-4.336808689942018e-21	0	4
race	-4.336808689942018e-21	2	0
dec20	-2.168404344971009e-21	0	0
grid_map	-2.168404344971009e-21	0	2
skip_steps	-2.168404344971009e-21	0	2
obstacles_by_col	-2.168404344971009e-21	0	6
obstacles_by_row	-2.168404344971009e-21	0	6
helpers	-1.0842021724855045e-21	0	1
nbs	-1.0842021724855045e-21	0	1
guardpatrol	-1.0842021724855045e-21	0	0
patrol	-1.0842021724855045e-21	0	3
teleport	-1.0842021724855045e-21	0	3
turn_right	-1.0842021724855045e-21	0	3
multiplies	0.0	0	3
